Orthogroup	Mmicro	Mbovis
OG0003007	AMC59323.1	ALV10812.1
OG0003008	AMC59331.1	ALV10819.1
OG0003009	AMC59332.1	ALV10820.1
OG0003010	AMC59333.1	ALV10821.1
OG0003011	AMC59334.1	ALV10822.1
OG0003012	AMC59338.1	ALV10824.1
OG0003013	AMC59339.1	ALV10825.1
OG0003014	AMC59342.1	ALV10827.1
OG0003015	AMC59343.1	ALV10828.1
OG0003016	AMC59344.1	ALV10829.1
OG0003017	AMC59345.1	ALV10830.1
OG0003018	AMC59348.1	ALV10832.1
OG0003019	AMC59349.1	ALV10833.1
OG0003020	AMC59351.1	ALV12973.1
OG0003021	AMC59353.1	ALV10835.1
OG0003022	AMC59355.1	ALV10836.1
OG0003023	AMC59358.1	ALV10838.1
OG0003024	AMC59359.1	ALV12975.1
OG0003025	AMC59360.1	ALV10839.1
OG0003026	AMC59361.1	ALV10840.1
OG0003027	AMC59362.1	ALV10841.1
OG0003028	AMC59365.1	ALV10844.1
OG0003029	AMC59366.1	ALV10845.1
OG0003030	AMC59370.1	ALV10848.1
OG0003031	AMC59379.1	ALV10855.1
OG0003032	AMC59389.1	ALV10860.1
OG0003033	AMC59390.1	ALV10861.1
OG0003034	AMC59391.1	ALV12979.1
OG0003035	AMC59394.1	ALV10865.1
OG0003036	AMC59396.1	ALV10867.1
OG0003037	AMC59398.1	ALV10868.1
OG0003038	AMC59399.1	ALV10869.1
OG0003039	AMC59402.1	ALV10871.1
OG0003040	AMC59403.1	ALV10872.1
OG0003041	AMC59406.1	ALV12981.1
OG0003042	AMC59427.1	ALV10891.1
OG0003043	AMC59429.1	ALV10893.1
OG0003044	AMC59433.1	ALV10897.1
OG0003045	AMC59434.1	ALV10899.1
OG0003046	AMC59437.1	ALV10900.1
OG0003047	AMC59444.1	ALV10905.1
OG0003049	AMC59464.1	ALV10924.1
OG0003050	AMC59466.1	ALV10926.1
OG0003051	AMC59470.1	ALV10929.1
OG0003052	AMC59471.1	ALV10930.1
OG0003053	AMC59480.1	ALV10939.1
OG0003054	AMC59481.1	ALV10940.1
OG0003055	AMC59482.1	ALV10941.1
OG0003056	AMC59483.1	ALV10942.1
OG0003057	AMC59484.1	ALV10943.1
OG0003058	AMC59485.1	ALV10944.1
OG0003059	AMC59496.1	ALV10955.1
OG0003060	AMC59536.1	ALV10986.1
OG0003061	AMC59538.1	ALV10987.1
OG0003062	AMC59542.1	ALV12992.1
OG0003063	AMC59546.1	ALV10992.1
OG0003064	AMC59550.1	ALV10995.1
OG0003065	AMC59551.1	ALV10996.1
OG0003067	AMC59553.1	ALV10998.1
OG0003068	AMC59561.1	ALV11003.1
OG0003069	AMC59565.1	ALV11005.1
OG0003070	AMC59569.1	ALV12995.1
OG0003072	AMC59577.1	ALV11014.1
OG0003073	AMC59582.1	ALV11018.1
OG0003074	AMC59583.1	ALV11019.1
OG0003075	AMC59584.1	ALV11020.1
OG0003076	AMC59585.1	ALV11021.1
OG0003077	AMC59586.1	ALV12997.1
OG0003078	AMC59587.1	ALV11022.1
OG0003079	AMC59591.1	ALV11025.1
OG0003080	AMC59592.1	ALV11027.1
OG0003081	AMC59593.1	ALV11028.1
OG0003082	AMC59594.1	ALV11029.1
OG0003083	AMC59595.1	ALV11030.1
OG0003084	AMC59597.1	ALV11032.1
OG0003085	AMC59599.1	ALV11034.1
OG0003086	AMC59600.1	ALV11035.1
OG0003087	AMC59601.1	ALV11036.1
OG0003088	AMC59602.1	ALV11037.1
OG0003089	AMC59603.1	ALV11038.1
OG0003090	AMC59605.1	ALV11039.1
OG0003091	AMC59607.1	ALV11040.1
OG0003092	AMC59614.1	ALV11046.1
OG0003093	AMC59617.1	ALV11048.1
OG0003094	AMC59620.1	ALV11050.1
OG0003095	AMC59623.1	ALV11053.1
OG0003096	AMC59624.1	ALV11054.1
OG0003098	AMC59626.1	ALV11056.1
OG0003099	AMC59627.1	ALV11057.1
OG0003100	AMC59628.1	ALV11058.1
OG0003101	AMC59630.1	ALV11060.1
OG0003102	AMC59633.1	ALV11063.1
OG0003103	AMC59634.1	ALV12999.1
OG0003104	AMC59635.1	ALV11064.1
OG0003105	AMC59637.1	ALV11065.1
OG0003106	AMC59638.1	ALV11066.1
OG0003107	AMC59639.1	ALV11067.1
OG0003108	AMC59640.1	ALV11068.1
OG0003109	AMC59642.1	ALV11070.1
OG0003110	AMC59644.1	ALV11071.1
OG0003111	AMC59650.1	ALV11076.1
OG0003112	AMC59651.1	ALV11077.1
OG0003113	AMC59652.1	ALV11078.1
OG0003114	AMC59653.1	ALV11079.1
OG0003115	AMC59654.1	ALV11080.1
OG0003116	AMC59655.1	ALV11081.1
OG0003117	AMC59656.1	ALV11082.1
OG0003118	AMC59658.1	ALV11084.1
OG0003119	AMC59659.1	ALV11085.1
OG0003120	AMC59660.1	ALV13002.1
OG0003121	AMC59661.1	ALV11086.1
OG0003122	AMC59662.1	ALV11087.1
OG0003123	AMC59665.1	ALV11089.1
OG0003124	AMC59666.1	ALV11090.1
OG0003125	AMC59667.1	ALV11091.1
OG0003126	AMC59669.1	ALV13004.1
OG0003127	AMC59670.1	ALV11092.1
OG0003128	AMC59674.1	ALV11096.1
OG0003129	AMC59675.1	ALV11097.1
OG0003130	AMC59676.1	ALV13005.1
OG0003131	AMC59677.1	ALV11098.1
OG0003132	AMC59681.1	ALV11102.1
OG0003133	AMC59691.1	ALV11110.1
OG0003134	AMC59708.1	ALV11122.1
OG0003135	AMC59713.1	ALV11125.1
OG0003136	AMC59720.1	ALV11131.1
OG0003137	AMC59727.1	ALV11136.1
OG0003138	AMC59742.1	ALV11148.1
OG0003139	AMC59743.1	ALV11150.1
OG0003140	AMC59757.1	ALV11160.1
OG0003141	AMC59758.1	ALV11161.1
OG0003142	AMC59759.1	ALV11162.1
OG0003143	AMC59760.1	ALV11163.1
OG0003144	AMC59768.1	ALV11170.1
OG0003145	AMC59780.1	ALV11179.1
OG0003146	AMC59786.1	ALV11185.1
OG0003147	AMC59790.1	ALV11188.1
OG0003148	AMC59803.1	ALV11197.1
OG0003149	AMC59823.1	ALV11212.1
OG0003150	AMC59825.1	ALV11214.1
OG0003151	AMC59882.1	ALV11257.1
OG0003152	AMC59929.1	ALV11294.1
OG0003153	AMC59930.1	ALV11295.1
OG0003154	AMC59937.1	ALV13036.1
OG0003155	AMC59940.1	ALV11303.1
OG0003156	AMC59942.1	ALV11305.1
OG0003157	AMC59943.1	ALV11306.1
OG0003158	AMC59945.1	ALV11309.1
OG0003159	AMC59946.1	ALV11310.1
OG0003160	AMC59947.1	ALV11311.1
OG0003161	AMC59948.1	ALV11312.1
OG0003162	AMC59949.1	ALV11313.1
OG0003163	AMC59951.1	ALV11315.1
OG0003164	AMC59954.1	ALV11317.1
OG0003165	AMC59958.1	ALV11321.1
OG0003166	AMC59964.1	ALV11328.1
OG0003167	AMC59966.1	ALV13037.1
OG0003168	AMC59969.1	ALV11330.1
OG0003169	AMC59972.1	ALV13040.1
OG0003170	AMC59974.1	ALV11333.1
OG0003171	AMC59975.1	ALV11334.1
OG0003172	AMC59976.1	ALV11335.1
OG0003173	AMC59977.1	ALV11336.1
OG0003174	AMC59980.1	ALV11338.1
OG0003175	AMC57497.1	ALV11340.1
OG0003176	AMC59982.1	ALV11341.1
OG0003177	AMC59983.1	ALV11342.1
OG0003178	AMC59990.1	ALV11345.1
OG0003179	AMC59991.1	ALV11346.1
OG0003180	AMC59992.1	ALV11347.1
OG0003181	AMC59999.1	ALV11354.1
OG0003182	AMC60001.1	ALV11356.1
OG0003183	AMC60008.1	ALV11363.1
OG0003184	AMC60011.1	ALV11365.1
OG0003185	AMC60018.1	ALV13044.1
OG0003186	AMC60019.1	ALV11371.1
OG0003187	AMC60020.1	ALV13045.1
OG0003188	AMC60022.1	ALV11374.1
OG0003189	AMC60023.1	ALV13046.1
OG0003191	AMC60054.1	ALV11392.1
OG0003192	AMC60077.1	ALV11409.1
OG0003193	AMC60083.1	ALV11413.1
OG0003194	AMC60084.1	ALV11415.1
OG0003195	AMC60103.1	ALV11436.1
OG0003196	AMC60112.1	ALV11445.1
OG0003197	AMC60123.1	ALV11453.1
OG0003198	AMC60125.1	ALV11455.1
OG0003199	AMC60126.1	ALV11456.1
OG0003200	AMC60130.1	ALV13055.1
OG0003201	AMC60137.1	ALV11463.1
OG0003202	AMC60167.1	ALV11487.1
OG0003203	AMC60168.1	ALV11488.1
OG0003204	AMC60169.1	ALV13064.1
OG0003205	AMC60170.1	ALV11489.1
OG0003206	AMC60190.1	ALV11503.1
OG0003207	AMC60191.1	ALV11504.1
OG0003208	AMC60192.1	ALV11506.1
OG0003209	AMC60202.1	ALV11516.1
OG0003210	AMC60203.1	ALV11517.1
OG0003211	AMC60213.1	ALV11527.1
OG0003212	AMC60214.1	ALV11528.1
OG0003213	AMC60215.1	ALV11529.1
OG0003214	AMC60220.1	ALV11533.1
OG0003215	AMC60228.1	ALV11539.1
OG0003216	AMC60229.1	ALV13068.1
OG0003217	AMC60230.1	ALV11540.1
OG0003218	AMC60231.1	ALV11541.1
OG0003219	AMC60232.1	ALV11542.1
OG0003220	AMC60246.1	ALV11553.1
OG0003221	AMC60247.1	ALV11554.1
OG0003222	AMC60250.1	ALV11559.1
OG0003223	AMC60251.1	ALV13070.1
OG0003224	AMC60252.1	ALV11560.1
OG0003225	AMC60254.1	ALV11562.1
OG0003226	AMC60255.1	ALV11563.1
OG0003227	AMC60271.1	ALV11576.1
OG0003229	AMC60285.1	ALV11588.1
OG0003230	AMC60303.1	ALV11603.1
OG0003231	AMC60304.1	ALV11604.1
OG0003233	AMC60309.1	ALV11609.1
OG0003234	AMC60310.1	ALV11610.1
OG0003235	AMC60316.1	ALV11615.1
OG0003236	AMC60326.1	ALV11626.1
OG0003237	AMC60327.1	ALV11627.1
OG0003238	AMC60333.1	ALV11633.1
OG0003239	AMC60334.1	ALV11634.1
OG0003240	AMC60335.1	ALV11635.1
OG0003241	AMC60339.1	ALV13076.1
OG0003242	AMC60340.1	ALV13077.1
OG0003243	AMC60341.1	ALV11638.1
OG0003244	AMC60348.1	ALV11642.1
OG0003245	AMC60349.1	ALV11643.1
OG0003246	AMC60352.1	ALV11646.1
OG0003247	AMC60353.1	ALV11647.1
OG0003248	AMC60354.1	ALV11648.1
OG0003249	AMC60355.1	ALV11649.1
OG0003250	AMC60356.1	ALV11650.1
OG0003251	AMC60373.1	ALV11651.1
OG0003252	AMC60374.1	ALV11652.1
OG0003253	AMC60375.1	ALV11653.1
OG0003254	AMC60376.1	ALV11654.1
OG0003255	AMC60398.1	ALV13083.1
OG0003256	AMC60399.1	ALV11670.1
OG0003257	AMC60400.1	ALV13084.1
OG0003258	AMC60417.1	ALV11686.1
OG0003259	AMC60428.1	ALV11695.1
OG0003260	AMC60435.1	ALV11702.1
OG0003261	AMC60442.1	ALV11708.1
OG0003262	AMC60447.1	ALV11712.1
OG0003264	AMC60468.1	ALV11730.1
OG0003265	AMC60469.1	ALV11731.1
OG0003266	AMC60470.1	ALV11732.1
OG0003267	AMC60471.1	ALV11733.1
OG0003268	AMC60472.1	ALV11734.1
OG0003269	AMC60473.1	ALV11735.1
OG0003270	AMC60479.1	ALV11740.1
OG0003271	AMC60481.1	ALV11743.1
OG0003272	AMC60482.1	ALV11744.1
OG0003273	AMC60488.1	ALV11748.1
OG0003274	AMC60492.1	ALV11752.1
OG0003275	AMC60498.1	ALV11758.1
OG0003276	AMC60510.1	ALV11769.1
OG0003277	AMC60512.1	ALV13094.1
OG0003278	AMC60515.1	ALV11773.1
OG0003279	AMC60517.1	ALV11775.1
OG0003280	AMC60518.1	ALV11776.1
OG0003281	AMC60520.1	ALV11778.1
OG0003282	AMC60521.1	ALV11779.1
OG0003283	AMC60522.1	ALV11780.1
OG0003284	AMC60524.1	ALV11781.1
OG0003285	AMC60525.1	ALV11782.1
OG0003286	AMC60526.1	ALV11784.1
OG0003287	AMC60527.1	ALV11785.1
OG0003288	AMC60528.1	ALV11786.1
OG0003289	AMC60533.1	ALV11789.1
OG0003290	AMC60534.1	ALV13095.1
OG0003291	AMC60536.1	ALV11791.1
OG0003292	AMC60538.1	ALV11793.1
OG0003293	AMC60539.1	ALV11794.1
OG0003294	AMC60540.1	ALV11795.1
OG0003295	AMC60542.1	ALV11796.1
OG0003296	AMC60544.1	ALV11797.1
OG0003297	AMC60545.1	ALV13097.1
OG0003298	AMC60548.1	ALV11800.1
OG0003299	AMC60549.1	ALV11801.1
OG0003300	AMC60551.1	ALV11803.1
OG0003301	AMC60552.1	ALV11805.1
OG0003302	AMC60553.1	ALV11806.1
OG0003303	AMC60554.1	ALV13098.1
OG0003304	AMC60555.1	ALV11807.1
OG0003305	AMC60585.1	ALV11835.1
OG0003306	AMC60587.1	ALV11837.1
OG0003307	AMC60588.1	ALV11838.1
OG0003308	AMC60593.1	ALV11843.1
OG0003309	AMC60594.1	ALV11844.1
OG0003310	AMC60597.1	ALV13102.1
OG0003312	AMC60622.1	ALV11867.1
OG0003313	AMC60636.1	ALV11880.1
OG0003314	AMC60670.1	ALV11903.1
OG0003315	AMC60672.1	ALV11904.1
OG0003316	AMC60683.1	ALV11912.1
OG0003317	AMC60691.1	ALV11918.1
OG0003318	AMC60694.1	ALV11920.1
OG0003319	AMC60726.1	ALV11945.1
OG0003320	AMC60735.1	ALV11952.1
OG0003321	AMC60737.1	ALV13122.1
OG0003322	AMC60738.1	ALV11954.1
OG0003323	AMC60743.1	ALV13123.1
OG0003324	AMC60747.1	ALV11961.1
OG0003325	AMC60757.1	ALV11970.1
OG0003326	AMC60763.1	ALV11976.1
OG0003327	AMC60771.1	ALV11984.1
OG0003328	AMC60785.1	ALV11993.1
OG0003329	AMC60802.1	ALV12007.1
OG0003330	AMC60804.1	ALV12009.1
OG0003331	AMC60805.1	ALV13136.1
OG0003332	AMC60810.1	ALV12014.1
OG0003333	AMC60814.1	ALV12018.1
OG0003334	AMC60815.1	ALV12019.1
OG0003335	AMC60816.1	ALV12020.1
OG0003336	AMC60818.1	ALV13137.1
OG0003337	AMC60819.1	ALV12021.1
OG0003338	AMC60820.1	ALV12022.1
OG0003339	AMC60821.1	ALV12023.1
OG0003340	AMC60822.1	ALV12024.1
OG0003341	AMC60823.1	ALV12025.1
OG0003342	AMC60825.1	ALV12027.1
OG0003343	AMC60826.1	ALV13138.1
OG0003344	AMC60827.1	ALV12028.1
OG0003345	AMC60831.1	ALV12031.1
OG0003346	AMC60832.1	ALV12032.1
OG0003347	AMC60833.1	ALV12033.1
OG0003348	AMC60834.1	ALV12034.1
OG0003349	AMC60836.1	ALV12035.1
OG0003350	AMC60839.1	ALV12038.1
OG0003351	AMC60850.1	ALV12048.1
OG0003352	AMC60853.1	ALV12051.1
OG0003353	AMC60854.1	ALV12052.1
OG0003354	AMC60855.1	ALV12053.1
OG0003355	AMC60856.1	ALV12054.1
OG0003356	AMC60857.1	ALV13140.1
OG0003357	AMC60859.1	ALV12055.1
OG0003358	AMC60866.1	ALV12057.1
OG0003359	AMC60868.1	ALV12059.1
OG0003360	AMC60870.1	ALV12060.1
OG0003361	AMC60877.1	ALV12064.1
OG0003362	AMC60886.1	ALV12072.1
OG0003363	AMC60890.1	ALV12075.1
OG0003364	AMC60892.1	ALV12077.1
OG0003365	AMC60909.1	ALV12092.1
OG0003366	AMC60910.1	ALV12093.1
OG0003367	AMC60911.1	ALV12094.1
OG0003368	AMC60924.1	ALV12105.1
OG0003369	AMC60926.1	ALV12106.1
OG0003370	AMC60928.1	ALV12107.1
OG0003371	AMC60929.1	ALV12108.1
OG0003372	AMC60930.1	ALV12110.1
OG0003373	AMC60931.1	ALV12111.1
OG0003374	AMC60932.1	ALV12112.1
OG0003375	AMC60933.1	ALV12113.1
OG0003376	AMC60934.1	ALV12114.1
OG0003377	AMC60937.1	ALV12115.1
OG0003378	AMC60938.1	ALV12116.1
OG0003379	AMC60939.1	ALV12117.1
OG0003380	AMC60949.1	ALV13151.1
OG0003381	AMC60957.1	ALV12127.1
OG0003383	AMC60985.1	ALV12146.1
OG0003385	AMC60989.1	ALV12151.1
OG0003386	AMC61006.1	ALV12166.1
OG0003387	AMC61012.1	ALV12171.1
OG0003388	AMC61013.1	ALV12172.1
OG0003389	AMC61014.1	ALV12173.1
OG0003390	AMC61035.1	ALV12192.1
OG0003391	AMC61067.1	ALV12218.1
OG0003392	AMC61090.1	ALV12272.1
OG0003393	AMC61092.1	ALV12274.1
OG0003394	AMC61093.1	ALV12275.1
OG0003395	AMC61094.1	ALV12276.1
OG0003396	AMC61095.1	ALV12277.1
OG0003397	AMC61099.1	ALV13171.1
OG0003398	AMC61106.1	ALV12283.1
OG0003399	AMC61125.1	ALV12297.1
OG0003400	AMC61126.1	ALV12298.1
OG0003401	AMC61127.1	ALV12299.1
OG0003402	AMC61131.1	ALV12302.1
OG0003403	AMC61132.1	ALV12303.1
OG0003404	AMC61134.1	ALV12305.1
OG0003405	AMC61143.1	ALV13180.1
OG0003406	AMC61149.1	ALV12316.1
OG0003407	AMC61150.1	ALV12317.1
OG0003408	AMC61151.1	ALV12318.1
OG0003409	AMC61152.1	ALV12319.1
OG0003410	AMC61153.1	ALV12320.1
OG0003411	AMC61156.1	ALV13182.1
OG0003412	AMC61157.1	ALV12321.1
OG0003413	AMC61159.1	ALV12322.1
OG0003414	AMC61160.1	ALV12323.1
OG0003415	AMC61162.1	ALV13184.1
OG0003416	AMC61173.1	ALV13185.1
OG0003417	AMC61176.1	ALV12333.1
OG0003418	AMC61177.1	ALV12334.1
OG0003419	AMC61182.1	ALV12338.1
OG0003420	AMC61184.1	ALV12339.1
OG0003421	AMC61185.1	ALV12340.1
OG0003422	AMC61187.1	ALV12342.1
OG0003423	AMC61188.1	ALV12343.1
OG0003424	AMC61219.1	ALV12360.1
OG0003425	AMC61226.1	ALV12365.1
OG0003426	AMC61242.1	ALV12378.1
OG0003427	AMC61255.1	ALV12390.1
OG0003428	AMC61256.1	ALV12391.1
OG0003429	AMC61257.1	ALV12392.1
OG0003430	AMC61258.1	ALV12393.1
OG0003431	AMC61259.1	ALV12394.1
OG0003432	AMC61261.1	ALV13195.1
OG0003433	AMC61265.1	ALV12397.1
OG0003434	AMC61268.1	ALV12398.1
OG0003435	AMC61271.1	ALV12399.1
OG0003436	AMC61273.1	ALV12401.1
OG0003437	AMC61274.1	ALV12402.1
OG0003438	AMC61309.1	ALV12423.1
OG0003439	AMC61326.1	ALV12433.1
OG0003440	AMC61335.1	ALV12441.1
OG0003441	AMC61342.1	ALV12447.1
OG0003442	AMC61357.1	ALV12461.1
OG0003443	AMC61380.1	ALV12480.1
OG0003444	AMC61401.1	ALV12497.1
OG0003445	AMC61418.1	ALV12514.1
OG0003446	AMC61419.1	ALV12515.1
OG0003447	AMC61436.1	ALV12526.1
OG0003448	AMC61437.1	ALV12527.1
OG0003449	AMC61441.1	ALV12530.1
OG0003450	AMC61442.1	ALV12531.1
OG0003451	AMC61443.1	ALV12532.1
OG0003452	AMC61453.1	ALV12538.1
OG0003453	AMC61455.1	ALV12540.1
OG0003455	AMC61482.1	ALV12561.1
OG0003456	AMC61489.1	ALV12568.1
OG0003457	AMC61490.1	ALV13221.1
OG0003458	AMC61513.1	ALV12584.1
OG0003459	AMC61514.1	ALV12585.1
OG0003460	AMC61538.1	ALV12604.1
OG0003461	AMC61543.1	ALV12607.1
OG0003462	AMC61547.1	ALV12609.1
OG0003463	AMC61548.1	ALV12610.1
OG0003464	AMC61549.1	ALV12611.1
OG0003465	AMC61550.1	ALV13227.1
OG0003466	AMC61552.1	ALV12613.1
OG0003467	AMC61553.1	ALV13228.1
OG0003468	AMC61555.1	ALV13229.1
OG0003469	AMC61556.1	ALV12615.1
OG0003470	AMC61558.1	ALV12617.1
OG0003471	AMC61559.1	ALV12618.1
OG0003472	AMC61560.1	ALV12619.1
OG0003473	AMC61579.1	ALV12635.1
OG0003474	AMC61581.1	ALV13231.1
OG0003475	AMC61582.1	ALV12637.1
OG0003476	AMC61583.1	ALV12638.1
OG0003477	AMC61584.1	ALV12639.1
OG0003478	AMC61585.1	ALV12640.1
OG0003479	AMC61586.1	ALV12641.1
OG0003480	AMC61600.1	ALV12653.1
OG0003481	AMC61601.1	ALV12654.1
OG0003482	AMC61602.1	ALV12655.1
OG0003483	AMC61614.1	ALV12664.1
OG0003484	AMC61634.1	ALV12677.1
OG0003485	AMC61640.1	ALV12683.1
OG0003486	AMC61666.1	ALV12704.1
OG0003487	AMC61678.1	ALV12711.1
OG0003488	AMC61681.1	ALV12713.1
OG0003490	AMC61692.1	ALV12723.1
OG0003491	AMC61693.1	ALV12724.1
OG0003496	AMC61702.1	ALV12734.1
OG0003499	AMC61723.1	ALV12747.1
OG0003508	AMC61710.1	ALV12739.1
OG0003509	AMC61707.1	ALV12738.1
OG0003511	AMC61661.1	ALV12699.1
OG0003513	AMC61456.1	ALV13217.1
OG0003515	AMC58304.1	ALV10010.1
OG0003519	AMC58436.1	ALV10111.1
OG0003522	AMC57560.1	ALV09387.1
OG0003528	AMC59722.1	ALV11133.1
OG0003529	AMC59724.1	ALV11134.1
OG0003530	AMC59856.1	ALV13024.1
OG0003531	AMC59900.1	ALV11272.1
OG0003535	AMC60163.1	ALV11484.1
OG0003537	AMC58840.1	ALV10432.1
OG0003538	AMC58723.1	ALV10340.1
OG0003539	AMC58704.1	ALV10324.1
OG0003540	AMC60330.1	ALV11630.1
OG0003542	AMC60960.1	ALV12129.1
OG0003543	AMC57561.1	ALV09388.1
OG0003544	AMC59824.1	ALV11213.1
OG0003545	AMC57638.1	ALV09446.1
OG0003546	AMC57639.1	ALV09447.1
OG0003547	AMC57654.1	ALV09456.1
OG0003548	AMC57679.1	ALV09477.1
OG0003549	AMC57726.1	ALV09524.1
OG0003550	AMC58084.1	ALV09813.1
OG0003551	AMC58218.1	ALV09937.1
OG0003552	AMC57933.1	ALV09698.1
OG0003553	AMC60739.1, AMC58103.1	ALV09829.1
OG0003554	AMC59984.1	ALV11343.1
OG0003752	AMC57503.1	ALV09341.1
OG0003753	AMC57521.1	ALV09356.1
OG0003754	AMC57607.1	ALV09421.1
OG0003755	AMC57687.1	ALV09486.1
OG0003756	AMC57773.1	ALV09561.1
OG0003757	AMC57774.1	ALV09562.1
OG0003758	AMC57798.1	ALV09583.1
OG0003759	AMC57814.1	ALV09593.1
OG0003760	AMC57874.1	ALV09643.1
OG0003761	AMC58042.1	ALV09782.1
OG0003762	AMC58117.1	ALV09843.1
OG0003763	AMC58169.1	ALV09891.1
OG0003764	AMC58198.1	ALV09915.1
OG0003765	AMC58205.1	ALV09922.1
OG0003766	AMC58253.1	ALV09967.1
OG0003767	AMC58303.1	ALV10009.1
OG0003768	AMC58419.1	ALV10098.1
OG0003769	AMC58443.1	ALV10116.1
OG0003770	AMC58450.1	ALV10122.1
OG0003771	AMC58493.1	ALV10157.1
OG0003772	AMC58541.1	ALV10191.1
OG0003773	AMC58542.1	ALV10192.1
OG0003774	AMC58582.1	ALV10221.1
OG0003775	AMC58597.1	ALV10234.1
OG0003776	AMC58604.1	ALV10242.1
OG0003777	AMC58610.1	ALV10248.1
OG0003778	AMC58664.1	ALV10290.1
OG0003779	AMC58877.1	ALV10461.1
OG0003780	AMC58950.1	ALV10523.1
OG0003781	AMC58959.1	ALV10530.1
OG0003782	AMC59033.1	ALV10593.1
OG0003783	AMC59040.1	ALV10598.1
OG0003784	AMC59107.1	ALV10653.1
OG0003785	AMC59356.1	ALV10837.1
OG0003786	AMC59363.1	ALV10842.1
OG0003787	AMC59580.1	ALV11016.1
OG0003788	AMC59598.1	ALV11033.1
OG0003789	AMC59608.1	ALV11041.1
OG0003790	AMC59610.1	ALV11043.1
OG0003791	AMC59618.1	ALV11049.1
OG0003792	AMC59622.1	ALV11052.1
OG0003793	AMC59629.1	ALV11059.1
OG0003794	AMC59632.1	ALV11062.1
OG0003795	AMC59648.1	ALV11074.1
OG0003796	AMC59714.1	ALV11126.1
OG0003797	AMC59725.1	ALV11135.1
OG0003798	AMC59741.1	ALV11146.1
OG0003799	AMC59761.1	ALV11164.1
OG0003800	AMC59784.1	ALV11183.1
OG0003801	AMC59804.1	ALV11198.1
OG0003802	AMC59879.1	ALV11254.1
OG0003803	AMC59911.1	ALV11281.1
OG0003804	AMC59931.1	ALV11296.1
OG0003805	AMC59950.1	ALV11314.1
OG0003806	AMC59956.1	ALV11319.1
OG0003807	AMC60073.1	ALV11406.1
OG0003808	AMC60120.1	ALV11450.1
OG0003809	AMC60189.1	ALV11502.1
OG0003810	AMC60212.1	ALV11526.1
OG0003811	AMC60253.1	ALV11561.1
OG0003812	AMC60332.1	ALV11632.1
OG0003813	AMC60418.1	ALV11687.1
OG0003814	AMC60493.1	ALV11753.1
OG0003815	AMC60516.1	ALV11774.1
OG0003816	AMC60535.1	ALV11790.1
OG0003817	AMC60537.1	ALV11792.1
OG0003818	AMC60547.1	ALV11799.1
OG0003819	AMC60576.1	ALV11826.1
OG0003820	AMC60577.1	ALV11827.1
OG0003821	AMC60595.1	ALV11845.1
OG0003822	AMC60674.1	ALV11906.1
OG0003823	AMC60698.1	ALV11921.1
OG0003824	AMC60710.1	ALV11931.1
OG0003825	AMC60770.1	ALV11983.1
OG0003826	AMC60840.1	ALV12039.1
OG0003827	AMC60841.1	ALV12040.1
OG0003828	AMC60851.1	ALV12049.1
OG0003829	AMC60872.1	ALV12061.1
OG0003830	AMC60873.1	ALV12062.1
OG0003831	AMC60940.1	ALV12118.1
OG0003832	AMC60941.1	ALV12119.1
OG0003833	AMC61061.1	ALV12213.1
OG0003834	AMC61181.1	ALV12337.1
OG0003835	AMC61320.1	ALV12427.1
OG0003836	AMC61330.1	ALV12437.1
OG0003837	AMC61540.1	ALV12605.1
OG0003838	AMC61562.1	ALV12620.1
OG0003839	AMC61635.1	ALV12678.1
OG0003840	AMC58247.1	ALV12847.1
OG0003841	AMC59387.1	ALV12978.1
OG0003842	AMC59636.1	ALV13000.1
OG0003843	AMC60357.1	ALV13078.1
