Orthogroup	Mmicro	Mafric
OG0003014	AMC59342.1	CCC26813.1
OG0003015	AMC59343.1	CCC26814.1
OG0003016	AMC59344.1	CCC26815.1
OG0003017	AMC59345.1	CCC26816.1
OG0003018	AMC59348.1	CCC26819.1
OG0003019	AMC59349.1	CCC26820.1
OG0003020	AMC59351.1	CCC26822.1
OG0003021	AMC59353.1	CCC26823.1
OG0003022	AMC59355.1	CCC26824.1
OG0003023	AMC59358.1	CCC26826.1
OG0003024	AMC59359.1	CCC26827.1
OG0003025	AMC59360.1	CCC26828.1
OG0003026	AMC59361.1	CCC26829.1
OG0003027	AMC59362.1	CCC26830.1
OG0003028	AMC59365.1	CCC26833.1
OG0003029	AMC59366.1	CCC26834.1
OG0003030	AMC59370.1	CCC26838.1
OG0003031	AMC59379.1	CCC26846.1
OG0003032	AMC59389.1	CCC26851.1
OG0003033	AMC59390.1	CCC26852.1
OG0003034	AMC59391.1	CCC26853.1
OG0003035	AMC59394.1	CCC26859.1
OG0003036	AMC59396.1	CCC26861.1
OG0003037	AMC59398.1	CCC26862.1
OG0003038	AMC59399.1	CCC26863.1
OG0003039	AMC59402.1	CCC26866.1
OG0003040	AMC59403.1	CCC26867.1
OG0003041	AMC59406.1	CCC26870.1
OG0003042	AMC59427.1	CCC26891.1
OG0003043	AMC59429.1	CCC26893.1
OG0003044	AMC59433.1	CCC26896.1
OG0003045	AMC59434.1	CCC26898.1
OG0003046	AMC59437.1	CCC26899.1
OG0003047	AMC59444.1	CCC26905.1
OG0003049	AMC59464.1	CCC26925.1
OG0003050	AMC59466.1	CCC26927.1
OG0003051	AMC59470.1	CCC26930.1
OG0003052	AMC59471.1	CCC26931.1
OG0003053	AMC59480.1	CCC26940.1
OG0003054	AMC59481.1	CCC26941.1
OG0003055	AMC59482.1	CCC26942.1
OG0003056	AMC59483.1	CCC26943.1
OG0003057	AMC59484.1	CCC26944.1
OG0003058	AMC59485.1	CCC26945.1
OG0003059	AMC59496.1	CCC26956.1
OG0003060	AMC59536.1	CCC26992.1
OG0003061	AMC59538.1	CCC26993.1
OG0003062	AMC59542.1	CCC26997.1
OG0003063	AMC59546.1	CCC27000.1
OG0003064	AMC59550.1	CCC27004.1
OG0003065	AMC59551.1	CCC27005.1
OG0003067	AMC59553.1	CCC27007.1
OG0003068	AMC59561.1	CCC27014.1
OG0003069	AMC59565.1	CCC27017.1
OG0003070	AMC59569.1	CCC27020.1
OG0003072	AMC59577.1	CCC27027.1
OG0003073	AMC59582.1	CCC27032.1
OG0003074	AMC59583.1	CCC27033.1
OG0003075	AMC59584.1	CCC27034.1
OG0003076	AMC59585.1	CCC27035.1
OG0003077	AMC59586.1	CCC27036.1
OG0003078	AMC59587.1	CCC27037.1
OG0003079	AMC59591.1	CCC27040.1
OG0003080	AMC59592.1	CCC27041.1
OG0003081	AMC59593.1	CCC27042.1
OG0003082	AMC59594.1	CCC27043.1
OG0003083	AMC59595.1	CCC27044.1
OG0003084	AMC59597.1	CCC27046.1
OG0003085	AMC59599.1	CCC27048.1
OG0003086	AMC59600.1	CCC27049.1
OG0003087	AMC59601.1	CCC27050.1
OG0003088	AMC59602.1	CCC27051.1
OG0003089	AMC59603.1	CCC27052.1
OG0003090	AMC59605.1	CCC27054.1
OG0003091	AMC59607.1	CCC27055.1
OG0003092	AMC59614.1	CCC27061.1
OG0003093	AMC59617.1	CCC27063.1
OG0003094	AMC59620.1	CCC27064.1
OG0003095	AMC59623.1	CCC27066.1
OG0003096	AMC59624.1	CCC27067.1
OG0003098	AMC59626.1	CCC27069.1
OG0003099	AMC59627.1	CCC27070.1
OG0003100	AMC59628.1	CCC27071.1
OG0003101	AMC59630.1	CCC27072.1
OG0003102	AMC59633.1	CCC27074.1
OG0003103	AMC59634.1	CCC27075.1
OG0003104	AMC59635.1	CCC27076.1
OG0003105	AMC59637.1	CCC27078.1
OG0003106	AMC59638.1	CCC27079.1
OG0003107	AMC59639.1	CCC27080.1
OG0003108	AMC59640.1	CCC27081.1
OG0003109	AMC59642.1	CCC27083.1
OG0003110	AMC59644.1	CCC27085.1
OG0003111	AMC59650.1	CCC27090.1
OG0003112	AMC59651.1	CCC27091.1
OG0003113	AMC59652.1	CCC27092.1
OG0003114	AMC59653.1	CCC27093.1
OG0003115	AMC59654.1	CCC27094.1
OG0003116	AMC59655.1	CCC27095.1
OG0003117	AMC59656.1	CCC27096.1
OG0003118	AMC59658.1	CCC27098.1
OG0003119	AMC59659.1	CCC27099.1
OG0003120	AMC59660.1	CCC27100.1
OG0003121	AMC59661.1	CCC27101.1
OG0003122	AMC59662.1	CCC27102.1
OG0003123	AMC59665.1	CCC27105.1
OG0003124	AMC59666.1	CCC27106.1
OG0003125	AMC59667.1	CCC27107.1
OG0003126	AMC59669.1	CCC27108.1
OG0003127	AMC59670.1	CCC27109.1
OG0003128	AMC59674.1	CCC27113.1
OG0003129	AMC59675.1	CCC27114.1
OG0003130	AMC59676.1	CCC27115.1
OG0003131	AMC59677.1	CCC27116.1
OG0003132	AMC59681.1	CCC27120.1
OG0003133	AMC59691.1	CCC27129.1
OG0003134	AMC59708.1	CCC27143.1
OG0003135	AMC59713.1	CCC27148.1
OG0003136	AMC59720.1	CCC27153.1
OG0003137	AMC59727.1	CCC27159.1
OG0003138	AMC59742.1	CCC27170.1
OG0003139	AMC59743.1	CCC27172.1
OG0003140	AMC59757.1	CCC27185.1
OG0003141	AMC59758.1	CCC27186.1
OG0003142	AMC59759.1	CCC27187.1
OG0003143	AMC59760.1	CCC27188.1
OG0003144	AMC59768.1	CCC27195.1
OG0003145	AMC59780.1	CCC27205.1
OG0003146	AMC59786.1	CCC27210.1
OG0003147	AMC59790.1	CCC27214.1
OG0003148	AMC59803.1	CCC27224.1
OG0003149	AMC59823.1	CCC27241.1
OG0003150	AMC59825.1	CCC27244.1
OG0003151	AMC59882.1	CCC27293.1
OG0003152	AMC59929.1	CCC27334.1
OG0003153	AMC59930.1	CCC27335.1
OG0003154	AMC59937.1	CCC27342.1
OG0003155	AMC59940.1	CCC27345.1
OG0003156	AMC59942.1	CCC27347.1
OG0003157	AMC59943.1	CCC27348.1
OG0003158	AMC59945.1	CCC27351.1
OG0003159	AMC59946.1	CCC27352.1
OG0003160	AMC59947.1	CCC27353.1
OG0003161	AMC59948.1	CCC27354.1
OG0003162	AMC59949.1	CCC27355.1
OG0003163	AMC59951.1	CCC27357.1
OG0003164	AMC59954.1	CCC27359.1
OG0003165	AMC59958.1	CCC27363.1
OG0003166	AMC59964.1	CCC27370.1
OG0003167	AMC59966.1	CCC27372.1
OG0003168	AMC59969.1	CCC27374.1
OG0003169	AMC59972.1	CCC27377.1
OG0003170	AMC59974.1	CCC27379.1
OG0003171	AMC59975.1	CCC27380.1
OG0003172	AMC59976.1	CCC27381.1
OG0003173	AMC59977.1	CCC27382.1
OG0003174	AMC59980.1	CCC27385.1
OG0003175	AMC57497.1	CCC27387.1
OG0003176	AMC59982.1	CCC27388.1
OG0003177	AMC59983.1	CCC27389.1
OG0003178	AMC59990.1	CCC27392.1
OG0003179	AMC59991.1	CCC27393.1
OG0003180	AMC59992.1	CCC27394.1
OG0003181	AMC59999.1	CCC27401.1
OG0003182	AMC60001.1	CCC27403.1
OG0003183	AMC60008.1	CCC27410.1
OG0003184	AMC60011.1	CCC27413.1
OG0003185	AMC60018.1	CCC27419.1
OG0003186	AMC60019.1	CCC27420.1
OG0003187	AMC60020.1	CCC27421.1
OG0003188	AMC60022.1	CCC27423.1
OG0003189	AMC60023.1	CCC27424.1
OG0003190	AMC60030.1	CCC27431.1
OG0003191	AMC60054.1	CCC27455.1
OG0003192	AMC60077.1	CCC27473.1
OG0003193	AMC60083.1	CCC27478.1
OG0003194	AMC60084.1	CCC27479.1
OG0003195	AMC60103.1	CCC27499.1
OG0003196	AMC60112.1	CCC27507.1
OG0003197	AMC60123.1	CCC27516.1
OG0003198	AMC60125.1	CCC27518.1
OG0003199	AMC60126.1	CCC27519.1
OG0003200	AMC60130.1	CCC27523.1
OG0003201	AMC60137.1	CCC27530.1
OG0003202	AMC60167.1	CCC27559.1
OG0003203	AMC60168.1	CCC27560.1
OG0003204	AMC60169.1	CCC27561.1
OG0003205	AMC60170.1	CCC27562.1
OG0003206	AMC60190.1	CCC27576.1
OG0003207	AMC60191.1	CCC27577.1
OG0003208	AMC60192.1	CCC27579.1
OG0003209	AMC60202.1	CCC27589.1
OG0003210	AMC60203.1	CCC27590.1
OG0003211	AMC60213.1	CCC27598.1
OG0003212	AMC60214.1	CCC27599.1
OG0003213	AMC60215.1	CCC27600.1
OG0003214	AMC60220.1	CCC27604.1
OG0003215	AMC60228.1	CCC27611.1
OG0003216	AMC60229.1	CCC27612.1
OG0003217	AMC60230.1	CCC27613.1
OG0003218	AMC60231.1	CCC27614.1
OG0003219	AMC60232.1	CCC27615.1
OG0003220	AMC60246.1	CCC27627.1
OG0003221	AMC60247.1	CCC27628.1
OG0003222	AMC60250.1	CCC27633.1
OG0003223	AMC60251.1	CCC27634.1
OG0003224	AMC60252.1	CCC27635.1
OG0003225	AMC60254.1	CCC27636.1
OG0003226	AMC60255.1	CCC27637.1
OG0003227	AMC60271.1	CCC27652.1
OG0003228	AMC60272.1	CCC27653.1
OG0003229	AMC60285.1	CCC27666.1
OG0003230	AMC60303.1	CCC27682.1
OG0003231	AMC60304.1	CCC27683.1
OG0003232	AMC60307.1	CCC27687.1
OG0003233	AMC60309.1	CCC27689.1
OG0003234	AMC60310.1	CCC27690.1
OG0003235	AMC60316.1	CCC27696.1
OG0003236	AMC60326.1	CCC27706.1
OG0003237	AMC60327.1	CCC27707.1
OG0003238	AMC60333.1	CCC27713.1
OG0003239	AMC60334.1	CCC27714.1
OG0003240	AMC60335.1	CCC27715.1
OG0003241	AMC60339.1	CCC27719.1
OG0003242	AMC60340.1	CCC27720.1
OG0003243	AMC60341.1	CCC27721.1
OG0003244	AMC60348.1	CCC27724.1
OG0003245	AMC60349.1	CCC27725.1
OG0003246	AMC60352.1	CCC27728.1
OG0003247	AMC60353.1	CCC27729.1
OG0003248	AMC60354.1	CCC27730.1
OG0003249	AMC60355.1	CCC27731.1
OG0003250	AMC60356.1	CCC27732.1
OG0003251	AMC60373.1	CCC27736.1
OG0003252	AMC60374.1	CCC27737.1
OG0003253	AMC60375.1	CCC27738.1
OG0003254	AMC60376.1	CCC27739.1
OG0003255	AMC60398.1	CCC27760.1
OG0003256	AMC60399.1	CCC27761.1
OG0003257	AMC60400.1	CCC27762.1
OG0003258	AMC60417.1	CCC27779.1
OG0003259	AMC60428.1	CCC27790.1
OG0003260	AMC60435.1	CCC27797.1
OG0003261	AMC60442.1	CCC27804.1
OG0003262	AMC60447.1	CCC27809.1
OG0003264	AMC60468.1	CCC27831.1
OG0003265	AMC60469.1	CCC27832.1
OG0003266	AMC60470.1	CCC27833.1
OG0003267	AMC60471.1	CCC27834.1
OG0003268	AMC60472.1	CCC27835.1
OG0003269	AMC60473.1	CCC27836.1
OG0003270	AMC60479.1	CCC27842.1
OG0003271	AMC60481.1	CCC27844.1
OG0003272	AMC60482.1	CCC27845.1
OG0003273	AMC60488.1	CCC27850.1
OG0003274	AMC60492.1	CCC27854.1
OG0003275	AMC60498.1	CCC27859.1
OG0003276	AMC60510.1	CCC27871.1
OG0003277	AMC60512.1	CCC27873.1
OG0003278	AMC60515.1	CCC27876.1
OG0003279	AMC60517.1	CCC27877.1
OG0003280	AMC60518.1	CCC27878.1
OG0003281	AMC60520.1	CCC27880.1
OG0003282	AMC60521.1	CCC27881.1
OG0003283	AMC60522.1	CCC27882.1
OG0003284	AMC60524.1	CCC27883.1
OG0003285	AMC60525.1	CCC27884.1
OG0003286	AMC60526.1	CCC27886.1
OG0003287	AMC60527.1	CCC27887.1
OG0003288	AMC60528.1	CCC27888.1
OG0003289	AMC60533.1	CCC27891.1
OG0003290	AMC60534.1	CCC27892.1
OG0003291	AMC60536.1	CCC27894.1
OG0003292	AMC60538.1	CCC27896.1
OG0003293	AMC60539.1	CCC27897.1
OG0003294	AMC60540.1	CCC27898.1
OG0003295	AMC60542.1	CCC27899.1
OG0003296	AMC60544.1	CCC27901.1
OG0003297	AMC60545.1	CCC27902.1
OG0003298	AMC60548.1	CCC27904.1
OG0003299	AMC60549.1	CCC27905.1
OG0003300	AMC60551.1	CCC27907.1
OG0003301	AMC60552.1	CCC27908.1
OG0003302	AMC60553.1	CCC27909.1
OG0003303	AMC60554.1	CCC27910.1
OG0003304	AMC60555.1	CCC27911.1
OG0003305	AMC60585.1	CCC27938.1
OG0003306	AMC60587.1	CCC27940.1
OG0003307	AMC60588.1	CCC27941.1
OG0003308	AMC60593.1	CCC27947.1
OG0003309	AMC60594.1	CCC27948.1
OG0003310	AMC60597.1	CCC27950.1
OG0003312	AMC60622.1	CCC27974.1
OG0003313	AMC60636.1	CCC27988.1
OG0003314	AMC60670.1	CCC28018.1
OG0003315	AMC60672.1	CCC28020.1
OG0003316	AMC60683.1	CCC28029.1
OG0003317	AMC60691.1	CCC28036.1
OG0003318	AMC60694.1	CCC28039.1
OG0003319	AMC60726.1	CCC28065.1
OG0003320	AMC60735.1	CCC28073.1
OG0003321	AMC60737.1	CCC28075.1
OG0003322	AMC60738.1	CCC28076.1
OG0003323	AMC60743.1	CCC28080.1
OG0003324	AMC60747.1	CCC28084.1
OG0003325	AMC60757.1	CCC28093.1
OG0003326	AMC60763.1	CCC28103.1
OG0003327	AMC60771.1	CCC28110.1
OG0003328	AMC60785.1	CCC28124.1
OG0003329	AMC60802.1	CCC28141.1
OG0003330	AMC60804.1	CCC28143.1
OG0003331	AMC60805.1	CCC28144.1
OG0003332	AMC60810.1	CCC28149.1
OG0003333	AMC60814.1	CCC28153.1
OG0003334	AMC60815.1	CCC28154.1
OG0003335	AMC60816.1	CCC28155.1
OG0003336	AMC60818.1	CCC28156.1
OG0003337	AMC60819.1	CCC28157.1
OG0003338	AMC60820.1	CCC28158.1
OG0003339	AMC60821.1	CCC28159.1
OG0003340	AMC60822.1	CCC28160.1
OG0003341	AMC60823.1	CCC28161.1
OG0003342	AMC60825.1	CCC28163.1
OG0003343	AMC60826.1	CCC28164.1
OG0003344	AMC60827.1	CCC28165.1
OG0003345	AMC60831.1	CCC28167.1
OG0003346	AMC60832.1	CCC28168.1
OG0003347	AMC60833.1	CCC28169.1
OG0003348	AMC60834.1	CCC28170.1
OG0003349	AMC60836.1	CCC28171.1
OG0003350	AMC60839.1	CCC28174.1
OG0003351	AMC60850.1	CCC28184.1
OG0003352	AMC60853.1	CCC28187.1
OG0003353	AMC60854.1	CCC28188.1
OG0003354	AMC60855.1	CCC28189.1
OG0003355	AMC60856.1	CCC28190.1
OG0003356	AMC60857.1	CCC28191.1
OG0003357	AMC60859.1	CCC28193.1
OG0003358	AMC60866.1	CCC28199.1
OG0003359	AMC60868.1	CCC28201.1
OG0003360	AMC60870.1	CCC28203.1
OG0003361	AMC60877.1	CCC28208.1
OG0003362	AMC60886.1	CCC28216.1
OG0003363	AMC60890.1	CCC28220.1
OG0003364	AMC60892.1	CCC28222.1
OG0003365	AMC60909.1	CCC28239.1
OG0003366	AMC60910.1	CCC28240.1
OG0003367	AMC60911.1	CCC28241.1
OG0003368	AMC60924.1	CCC28253.1
OG0003369	AMC60926.1	CCC28254.1
OG0003370	AMC60928.1	CCC28256.1
OG0003371	AMC60929.1	CCC28257.1
OG0003372	AMC60930.1	CCC28258.1
OG0003373	AMC60931.1	CCC28259.1
OG0003374	AMC60932.1	CCC28260.1
OG0003375	AMC60933.1	CCC28261.1
OG0003376	AMC60934.1	CCC28262.1
OG0003377	AMC60937.1	CCC28263.1
OG0003378	AMC60938.1	CCC28264.1
OG0003379	AMC60939.1	CCC28265.1
OG0003380	AMC60949.1	CCC28272.1
OG0003381	AMC60957.1	CCC28278.1
OG0003382	AMC60977.1	CCC28295.1
OG0003383	AMC60985.1	CCC28302.1
OG0003385	AMC60989.1	CCC28307.1
OG0003386	AMC61006.1	CCC28324.1
OG0003387	AMC61012.1	CCC28330.1
OG0003388	AMC61013.1	CCC28331.1
OG0003389	AMC61014.1	CCC28332.1
OG0003390	AMC61035.1	CCC28352.1
OG0003391	AMC61067.1	CCC28380.1
OG0003392	AMC61090.1	CCC28402.1
OG0003393	AMC61092.1	CCC28404.1
OG0003394	AMC61093.1	CCC28405.1
OG0003395	AMC61094.1	CCC28408.1
OG0003396	AMC61095.1	CCC28409.1
OG0003397	AMC61099.1	CCC28412.1
OG0003398	AMC61106.1	CCC28419.1
OG0003399	AMC61125.1	CCC28435.1
OG0003400	AMC61126.1	CCC28436.1
OG0003401	AMC61127.1	CCC28437.1
OG0003402	AMC61131.1	CCC28441.1
OG0003403	AMC61132.1	CCC28442.1
OG0003404	AMC61134.1	CCC28444.1
OG0003405	AMC61143.1	CCC28453.1
OG0003406	AMC61149.1	CCC28457.1
OG0003407	AMC61150.1	CCC28459.1
OG0003408	AMC61151.1	CCC28460.1
OG0003409	AMC61152.1	CCC28461.1
OG0003410	AMC61153.1	CCC28462.1
OG0003411	AMC61156.1	CCC28464.1
OG0003412	AMC61157.1	CCC28465.1
OG0003413	AMC61159.1	CCC28466.1
OG0003414	AMC61160.1	CCC28467.1
OG0003415	AMC61162.1	CCC28469.1
OG0003416	AMC61173.1	CCC28478.1
OG0003417	AMC61176.1	CCC28481.1
OG0003418	AMC61177.1	CCC28482.1
OG0003419	AMC61182.1	CCC28486.1
OG0003420	AMC61184.1	CCC28487.1
OG0003421	AMC61185.1	CCC28488.1
OG0003422	AMC61187.1	CCC28490.1
OG0003423	AMC61188.1	CCC28491.1
OG0003424	AMC61219.1	CCC28515.1
OG0003425	AMC61226.1	CCC28521.1
OG0003426	AMC61242.1	CCC28538.1
OG0003427	AMC61255.1	CCC28552.1
OG0003428	AMC61256.1	CCC28553.1
OG0003429	AMC61257.1	CCC28554.1
OG0003430	AMC61258.1	CCC28555.1
OG0003431	AMC61259.1	CCC28556.1
OG0003432	AMC61261.1	CCC28558.1
OG0003433	AMC61265.1	CCC28562.1
OG0003434	AMC61268.1	CCC28565.1
OG0003435	AMC61271.1	CCC28568.1
OG0003436	AMC61273.1	CCC28570.1
OG0003437	AMC61274.1	CCC28571.1
OG0003438	AMC61309.1	CCC28594.1
OG0003439	AMC61326.1	CCC28605.1
OG0003440	AMC61335.1	CCC28613.1
OG0003441	AMC61342.1	CCC28620.1
OG0003442	AMC61357.1	CCC28635.1
OG0003443	AMC61380.1	CCC28658.1
OG0003444	AMC61401.1	CCC28676.1
OG0003445	AMC61418.1	CCC28694.1
OG0003446	AMC61419.1	CCC28695.1
OG0003447	AMC61436.1	CCC28712.1
OG0003448	AMC61437.1	CCC28713.1
OG0003449	AMC61441.1	CCC28717.1
OG0003450	AMC61442.1	CCC28718.1
OG0003451	AMC61443.1	CCC28719.1
OG0003452	AMC61453.1	CCC28728.1
OG0003453	AMC61455.1	CCC28730.1
OG0003455	AMC61482.1	CCC28755.1
OG0003456	AMC61489.1	CCC28762.1
OG0003457	AMC61490.1	CCC28763.1
OG0003458	AMC61513.1	CCC28783.1
OG0003459	AMC61514.1	CCC28784.1
OG0003460	AMC61538.1	CCC28805.1
OG0003461	AMC61543.1	CCC28810.1
OG0003462	AMC61547.1	CCC28813.1
OG0003463	AMC61548.1	CCC28814.1
OG0003464	AMC61549.1	CCC28815.1
OG0003465	AMC61550.1	CCC28816.1
OG0003466	AMC61552.1	CCC28819.1
OG0003467	AMC61553.1	CCC28820.1
OG0003468	AMC61555.1	CCC28822.1
OG0003469	AMC61556.1	CCC28823.1
OG0003470	AMC61558.1	CCC28825.1
OG0003471	AMC61559.1	CCC28826.1
OG0003472	AMC61560.1	CCC28827.1
OG0003473	AMC61579.1	CCC28848.1
OG0003474	AMC61581.1	CCC28850.1
OG0003475	AMC61582.1	CCC28851.1
OG0003476	AMC61583.1	CCC28852.1
OG0003477	AMC61584.1	CCC28853.1
OG0003478	AMC61585.1	CCC28854.1
OG0003479	AMC61586.1	CCC28855.1
OG0003480	AMC61600.1	CCC28868.1
OG0003481	AMC61601.1	CCC28869.1
OG0003482	AMC61602.1	CCC28870.1
OG0003483	AMC61614.1	CCC28880.1
OG0003484	AMC61634.1	CCC28896.1
OG0003485	AMC61640.1	CCC28901.1
OG0003486	AMC61666.1	CCC28925.1
OG0003487	AMC61678.1	CCC28932.1
OG0003488	AMC61681.1	CCC28935.1
OG0003489	AMC61691.1	CCC28944.1
OG0003490	AMC61692.1	CCC28945.1
OG0003491	AMC61693.1	CCC28946.1
OG0003496	AMC61702.1	CCC28964.1
OG0003497	AMC61711.1	CCC28971.1
OG0003498	AMC61717.1	CCC28977.1
OG0003499	AMC61723.1	CCC28983.1
OG0003500	AMC61729.1	CCC28988.1
OG0003559	AMC57861.1	CCC25461.1
OG0003579	AMC58844.1	CCC26358.1
OG0003580	AMC58966.1	CCC26467.1
OG0003585	AMC59113.1	CCC26603.1
OG0003586	AMC59114.1	CCC26604.1
OG0003587	AMC59115.1	CCC26606.1
OG0003588	AMC59116.1	CCC26607.1
OG0003589	AMC59117.1	CCC26608.1
OG0003590	AMC59123.1	CCC26613.1
OG0003591	AMC59124.1	CCC26614.1
OG0003592	AMC59125.1	CCC26615.1
OG0003594	AMC59335.1	CCC26807.1
OG0003598	AMC59524.1	CCC26981.1
OG0003599	AMC59525.1	CCC26982.1
OG0003605	AMC59959.1	CCC27364.1
OG0003608	AMC59979.1	CCC27384.1
OG0003619	AMC60446.1	CCC27808.1
OG0003623	AMC60519.1	CCC27879.1
OG0003628	AMC60862.1	CCC28196.1
OG0003629	AMC60863.1	CCC28197.1
OG0003631	AMC60922.1	CCC28251.1
OG0003632	AMC60927.1	CCC28255.1
OG0003635	AMC61209.1	CCC28511.1
OG0003636	AMC61213.1	CCC28512.1
OG0003637	AMC61264.1	CCC28561.1
OG0003638	AMC61267.1	CCC28564.1
OG0003643	AMC61502.1	CCC28774.1
OG0003644	AMC61646.1	CCC28906.1
OG0003650	AMC61698.1	CCC28961.1
OG0003651	AMC61724.1	CCC28984.1
