Orthogroup	Mafric	Mmicro
OG0003014	CCC26813.1	AMC59342.1
OG0003015	CCC26814.1	AMC59343.1
OG0003016	CCC26815.1	AMC59344.1
OG0003017	CCC26816.1	AMC59345.1
OG0003018	CCC26819.1	AMC59348.1
OG0003019	CCC26820.1	AMC59349.1
OG0003020	CCC26822.1	AMC59351.1
OG0003021	CCC26823.1	AMC59353.1
OG0003022	CCC26824.1	AMC59355.1
OG0003023	CCC26826.1	AMC59358.1
OG0003024	CCC26827.1	AMC59359.1
OG0003025	CCC26828.1	AMC59360.1
OG0003026	CCC26829.1	AMC59361.1
OG0003027	CCC26830.1	AMC59362.1
OG0003028	CCC26833.1	AMC59365.1
OG0003029	CCC26834.1	AMC59366.1
OG0003030	CCC26838.1	AMC59370.1
OG0003031	CCC26846.1	AMC59379.1
OG0003032	CCC26851.1	AMC59389.1
OG0003033	CCC26852.1	AMC59390.1
OG0003034	CCC26853.1	AMC59391.1
OG0003035	CCC26859.1	AMC59394.1
OG0003036	CCC26861.1	AMC59396.1
OG0003037	CCC26862.1	AMC59398.1
OG0003038	CCC26863.1	AMC59399.1
OG0003039	CCC26866.1	AMC59402.1
OG0003040	CCC26867.1	AMC59403.1
OG0003041	CCC26870.1	AMC59406.1
OG0003042	CCC26891.1	AMC59427.1
OG0003043	CCC26893.1	AMC59429.1
OG0003044	CCC26896.1	AMC59433.1
OG0003045	CCC26898.1	AMC59434.1
OG0003046	CCC26899.1	AMC59437.1
OG0003047	CCC26905.1	AMC59444.1
OG0003049	CCC26925.1	AMC59464.1
OG0003050	CCC26927.1	AMC59466.1
OG0003051	CCC26930.1	AMC59470.1
OG0003052	CCC26931.1	AMC59471.1
OG0003053	CCC26940.1	AMC59480.1
OG0003054	CCC26941.1	AMC59481.1
OG0003055	CCC26942.1	AMC59482.1
OG0003056	CCC26943.1	AMC59483.1
OG0003057	CCC26944.1	AMC59484.1
OG0003058	CCC26945.1	AMC59485.1
OG0003059	CCC26956.1	AMC59496.1
OG0003060	CCC26992.1	AMC59536.1
OG0003061	CCC26993.1	AMC59538.1
OG0003062	CCC26997.1	AMC59542.1
OG0003063	CCC27000.1	AMC59546.1
OG0003064	CCC27004.1	AMC59550.1
OG0003065	CCC27005.1	AMC59551.1
OG0003067	CCC27007.1	AMC59553.1
OG0003068	CCC27014.1	AMC59561.1
OG0003069	CCC27017.1	AMC59565.1
OG0003070	CCC27020.1	AMC59569.1
OG0003072	CCC27027.1	AMC59577.1
OG0003073	CCC27032.1	AMC59582.1
OG0003074	CCC27033.1	AMC59583.1
OG0003075	CCC27034.1	AMC59584.1
OG0003076	CCC27035.1	AMC59585.1
OG0003077	CCC27036.1	AMC59586.1
OG0003078	CCC27037.1	AMC59587.1
OG0003079	CCC27040.1	AMC59591.1
OG0003080	CCC27041.1	AMC59592.1
OG0003081	CCC27042.1	AMC59593.1
OG0003082	CCC27043.1	AMC59594.1
OG0003083	CCC27044.1	AMC59595.1
OG0003084	CCC27046.1	AMC59597.1
OG0003085	CCC27048.1	AMC59599.1
OG0003086	CCC27049.1	AMC59600.1
OG0003087	CCC27050.1	AMC59601.1
OG0003088	CCC27051.1	AMC59602.1
OG0003089	CCC27052.1	AMC59603.1
OG0003090	CCC27054.1	AMC59605.1
OG0003091	CCC27055.1	AMC59607.1
OG0003092	CCC27061.1	AMC59614.1
OG0003093	CCC27063.1	AMC59617.1
OG0003094	CCC27064.1	AMC59620.1
OG0003095	CCC27066.1	AMC59623.1
OG0003096	CCC27067.1	AMC59624.1
OG0003098	CCC27069.1	AMC59626.1
OG0003099	CCC27070.1	AMC59627.1
OG0003100	CCC27071.1	AMC59628.1
OG0003101	CCC27072.1	AMC59630.1
OG0003102	CCC27074.1	AMC59633.1
OG0003103	CCC27075.1	AMC59634.1
OG0003104	CCC27076.1	AMC59635.1
OG0003105	CCC27078.1	AMC59637.1
OG0003106	CCC27079.1	AMC59638.1
OG0003107	CCC27080.1	AMC59639.1
OG0003108	CCC27081.1	AMC59640.1
OG0003109	CCC27083.1	AMC59642.1
OG0003110	CCC27085.1	AMC59644.1
OG0003111	CCC27090.1	AMC59650.1
OG0003112	CCC27091.1	AMC59651.1
OG0003113	CCC27092.1	AMC59652.1
OG0003114	CCC27093.1	AMC59653.1
OG0003115	CCC27094.1	AMC59654.1
OG0003116	CCC27095.1	AMC59655.1
OG0003117	CCC27096.1	AMC59656.1
OG0003118	CCC27098.1	AMC59658.1
OG0003119	CCC27099.1	AMC59659.1
OG0003120	CCC27100.1	AMC59660.1
OG0003121	CCC27101.1	AMC59661.1
OG0003122	CCC27102.1	AMC59662.1
OG0003123	CCC27105.1	AMC59665.1
OG0003124	CCC27106.1	AMC59666.1
OG0003125	CCC27107.1	AMC59667.1
OG0003126	CCC27108.1	AMC59669.1
OG0003127	CCC27109.1	AMC59670.1
OG0003128	CCC27113.1	AMC59674.1
OG0003129	CCC27114.1	AMC59675.1
OG0003130	CCC27115.1	AMC59676.1
OG0003131	CCC27116.1	AMC59677.1
OG0003132	CCC27120.1	AMC59681.1
OG0003133	CCC27129.1	AMC59691.1
OG0003134	CCC27143.1	AMC59708.1
OG0003135	CCC27148.1	AMC59713.1
OG0003136	CCC27153.1	AMC59720.1
OG0003137	CCC27159.1	AMC59727.1
OG0003138	CCC27170.1	AMC59742.1
OG0003139	CCC27172.1	AMC59743.1
OG0003140	CCC27185.1	AMC59757.1
OG0003141	CCC27186.1	AMC59758.1
OG0003142	CCC27187.1	AMC59759.1
OG0003143	CCC27188.1	AMC59760.1
OG0003144	CCC27195.1	AMC59768.1
OG0003145	CCC27205.1	AMC59780.1
OG0003146	CCC27210.1	AMC59786.1
OG0003147	CCC27214.1	AMC59790.1
OG0003148	CCC27224.1	AMC59803.1
OG0003149	CCC27241.1	AMC59823.1
OG0003150	CCC27244.1	AMC59825.1
OG0003151	CCC27293.1	AMC59882.1
OG0003152	CCC27334.1	AMC59929.1
OG0003153	CCC27335.1	AMC59930.1
OG0003154	CCC27342.1	AMC59937.1
OG0003155	CCC27345.1	AMC59940.1
OG0003156	CCC27347.1	AMC59942.1
OG0003157	CCC27348.1	AMC59943.1
OG0003158	CCC27351.1	AMC59945.1
OG0003159	CCC27352.1	AMC59946.1
OG0003160	CCC27353.1	AMC59947.1
OG0003161	CCC27354.1	AMC59948.1
OG0003162	CCC27355.1	AMC59949.1
OG0003163	CCC27357.1	AMC59951.1
OG0003164	CCC27359.1	AMC59954.1
OG0003165	CCC27363.1	AMC59958.1
OG0003166	CCC27370.1	AMC59964.1
OG0003167	CCC27372.1	AMC59966.1
OG0003168	CCC27374.1	AMC59969.1
OG0003169	CCC27377.1	AMC59972.1
OG0003170	CCC27379.1	AMC59974.1
OG0003171	CCC27380.1	AMC59975.1
OG0003172	CCC27381.1	AMC59976.1
OG0003173	CCC27382.1	AMC59977.1
OG0003174	CCC27385.1	AMC59980.1
OG0003175	CCC27387.1	AMC57497.1
OG0003176	CCC27388.1	AMC59982.1
OG0003177	CCC27389.1	AMC59983.1
OG0003178	CCC27392.1	AMC59990.1
OG0003179	CCC27393.1	AMC59991.1
OG0003180	CCC27394.1	AMC59992.1
OG0003181	CCC27401.1	AMC59999.1
OG0003182	CCC27403.1	AMC60001.1
OG0003183	CCC27410.1	AMC60008.1
OG0003184	CCC27413.1	AMC60011.1
OG0003185	CCC27419.1	AMC60018.1
OG0003186	CCC27420.1	AMC60019.1
OG0003187	CCC27421.1	AMC60020.1
OG0003188	CCC27423.1	AMC60022.1
OG0003189	CCC27424.1	AMC60023.1
OG0003190	CCC27431.1	AMC60030.1
OG0003191	CCC27455.1	AMC60054.1
OG0003192	CCC27473.1	AMC60077.1
OG0003193	CCC27478.1	AMC60083.1
OG0003194	CCC27479.1	AMC60084.1
OG0003195	CCC27499.1	AMC60103.1
OG0003196	CCC27507.1	AMC60112.1
OG0003197	CCC27516.1	AMC60123.1
OG0003198	CCC27518.1	AMC60125.1
OG0003199	CCC27519.1	AMC60126.1
OG0003200	CCC27523.1	AMC60130.1
OG0003201	CCC27530.1	AMC60137.1
OG0003202	CCC27559.1	AMC60167.1
OG0003203	CCC27560.1	AMC60168.1
OG0003204	CCC27561.1	AMC60169.1
OG0003205	CCC27562.1	AMC60170.1
OG0003206	CCC27576.1	AMC60190.1
OG0003207	CCC27577.1	AMC60191.1
OG0003208	CCC27579.1	AMC60192.1
OG0003209	CCC27589.1	AMC60202.1
OG0003210	CCC27590.1	AMC60203.1
OG0003211	CCC27598.1	AMC60213.1
OG0003212	CCC27599.1	AMC60214.1
OG0003213	CCC27600.1	AMC60215.1
OG0003214	CCC27604.1	AMC60220.1
OG0003215	CCC27611.1	AMC60228.1
OG0003216	CCC27612.1	AMC60229.1
OG0003217	CCC27613.1	AMC60230.1
OG0003218	CCC27614.1	AMC60231.1
OG0003219	CCC27615.1	AMC60232.1
OG0003220	CCC27627.1	AMC60246.1
OG0003221	CCC27628.1	AMC60247.1
OG0003222	CCC27633.1	AMC60250.1
OG0003223	CCC27634.1	AMC60251.1
OG0003224	CCC27635.1	AMC60252.1
OG0003225	CCC27636.1	AMC60254.1
OG0003226	CCC27637.1	AMC60255.1
OG0003227	CCC27652.1	AMC60271.1
OG0003228	CCC27653.1	AMC60272.1
OG0003229	CCC27666.1	AMC60285.1
OG0003230	CCC27682.1	AMC60303.1
OG0003231	CCC27683.1	AMC60304.1
OG0003232	CCC27687.1	AMC60307.1
OG0003233	CCC27689.1	AMC60309.1
OG0003234	CCC27690.1	AMC60310.1
OG0003235	CCC27696.1	AMC60316.1
OG0003236	CCC27706.1	AMC60326.1
OG0003237	CCC27707.1	AMC60327.1
OG0003238	CCC27713.1	AMC60333.1
OG0003239	CCC27714.1	AMC60334.1
OG0003240	CCC27715.1	AMC60335.1
OG0003241	CCC27719.1	AMC60339.1
OG0003242	CCC27720.1	AMC60340.1
OG0003243	CCC27721.1	AMC60341.1
OG0003244	CCC27724.1	AMC60348.1
OG0003245	CCC27725.1	AMC60349.1
OG0003246	CCC27728.1	AMC60352.1
OG0003247	CCC27729.1	AMC60353.1
OG0003248	CCC27730.1	AMC60354.1
OG0003249	CCC27731.1	AMC60355.1
OG0003250	CCC27732.1	AMC60356.1
OG0003251	CCC27736.1	AMC60373.1
OG0003252	CCC27737.1	AMC60374.1
OG0003253	CCC27738.1	AMC60375.1
OG0003254	CCC27739.1	AMC60376.1
OG0003255	CCC27760.1	AMC60398.1
OG0003256	CCC27761.1	AMC60399.1
OG0003257	CCC27762.1	AMC60400.1
OG0003258	CCC27779.1	AMC60417.1
OG0003259	CCC27790.1	AMC60428.1
OG0003260	CCC27797.1	AMC60435.1
OG0003261	CCC27804.1	AMC60442.1
OG0003262	CCC27809.1	AMC60447.1
OG0003264	CCC27831.1	AMC60468.1
OG0003265	CCC27832.1	AMC60469.1
OG0003266	CCC27833.1	AMC60470.1
OG0003267	CCC27834.1	AMC60471.1
OG0003268	CCC27835.1	AMC60472.1
OG0003269	CCC27836.1	AMC60473.1
OG0003270	CCC27842.1	AMC60479.1
OG0003271	CCC27844.1	AMC60481.1
OG0003272	CCC27845.1	AMC60482.1
OG0003273	CCC27850.1	AMC60488.1
OG0003274	CCC27854.1	AMC60492.1
OG0003275	CCC27859.1	AMC60498.1
OG0003276	CCC27871.1	AMC60510.1
OG0003277	CCC27873.1	AMC60512.1
OG0003278	CCC27876.1	AMC60515.1
OG0003279	CCC27877.1	AMC60517.1
OG0003280	CCC27878.1	AMC60518.1
OG0003281	CCC27880.1	AMC60520.1
OG0003282	CCC27881.1	AMC60521.1
OG0003283	CCC27882.1	AMC60522.1
OG0003284	CCC27883.1	AMC60524.1
OG0003285	CCC27884.1	AMC60525.1
OG0003286	CCC27886.1	AMC60526.1
OG0003287	CCC27887.1	AMC60527.1
OG0003288	CCC27888.1	AMC60528.1
OG0003289	CCC27891.1	AMC60533.1
OG0003290	CCC27892.1	AMC60534.1
OG0003291	CCC27894.1	AMC60536.1
OG0003292	CCC27896.1	AMC60538.1
OG0003293	CCC27897.1	AMC60539.1
OG0003294	CCC27898.1	AMC60540.1
OG0003295	CCC27899.1	AMC60542.1
OG0003296	CCC27901.1	AMC60544.1
OG0003297	CCC27902.1	AMC60545.1
OG0003298	CCC27904.1	AMC60548.1
OG0003299	CCC27905.1	AMC60549.1
OG0003300	CCC27907.1	AMC60551.1
OG0003301	CCC27908.1	AMC60552.1
OG0003302	CCC27909.1	AMC60553.1
OG0003303	CCC27910.1	AMC60554.1
OG0003304	CCC27911.1	AMC60555.1
OG0003305	CCC27938.1	AMC60585.1
OG0003306	CCC27940.1	AMC60587.1
OG0003307	CCC27941.1	AMC60588.1
OG0003308	CCC27947.1	AMC60593.1
OG0003309	CCC27948.1	AMC60594.1
OG0003310	CCC27950.1	AMC60597.1
OG0003312	CCC27974.1	AMC60622.1
OG0003313	CCC27988.1	AMC60636.1
OG0003314	CCC28018.1	AMC60670.1
OG0003315	CCC28020.1	AMC60672.1
OG0003316	CCC28029.1	AMC60683.1
OG0003317	CCC28036.1	AMC60691.1
OG0003318	CCC28039.1	AMC60694.1
OG0003319	CCC28065.1	AMC60726.1
OG0003320	CCC28073.1	AMC60735.1
OG0003321	CCC28075.1	AMC60737.1
OG0003322	CCC28076.1	AMC60738.1
OG0003323	CCC28080.1	AMC60743.1
OG0003324	CCC28084.1	AMC60747.1
OG0003325	CCC28093.1	AMC60757.1
OG0003326	CCC28103.1	AMC60763.1
OG0003327	CCC28110.1	AMC60771.1
OG0003328	CCC28124.1	AMC60785.1
OG0003329	CCC28141.1	AMC60802.1
OG0003330	CCC28143.1	AMC60804.1
OG0003331	CCC28144.1	AMC60805.1
OG0003332	CCC28149.1	AMC60810.1
OG0003333	CCC28153.1	AMC60814.1
OG0003334	CCC28154.1	AMC60815.1
OG0003335	CCC28155.1	AMC60816.1
OG0003336	CCC28156.1	AMC60818.1
OG0003337	CCC28157.1	AMC60819.1
OG0003338	CCC28158.1	AMC60820.1
OG0003339	CCC28159.1	AMC60821.1
OG0003340	CCC28160.1	AMC60822.1
OG0003341	CCC28161.1	AMC60823.1
OG0003342	CCC28163.1	AMC60825.1
OG0003343	CCC28164.1	AMC60826.1
OG0003344	CCC28165.1	AMC60827.1
OG0003345	CCC28167.1	AMC60831.1
OG0003346	CCC28168.1	AMC60832.1
OG0003347	CCC28169.1	AMC60833.1
OG0003348	CCC28170.1	AMC60834.1
OG0003349	CCC28171.1	AMC60836.1
OG0003350	CCC28174.1	AMC60839.1
OG0003351	CCC28184.1	AMC60850.1
OG0003352	CCC28187.1	AMC60853.1
OG0003353	CCC28188.1	AMC60854.1
OG0003354	CCC28189.1	AMC60855.1
OG0003355	CCC28190.1	AMC60856.1
OG0003356	CCC28191.1	AMC60857.1
OG0003357	CCC28193.1	AMC60859.1
OG0003358	CCC28199.1	AMC60866.1
OG0003359	CCC28201.1	AMC60868.1
OG0003360	CCC28203.1	AMC60870.1
OG0003361	CCC28208.1	AMC60877.1
OG0003362	CCC28216.1	AMC60886.1
OG0003363	CCC28220.1	AMC60890.1
OG0003364	CCC28222.1	AMC60892.1
OG0003365	CCC28239.1	AMC60909.1
OG0003366	CCC28240.1	AMC60910.1
OG0003367	CCC28241.1	AMC60911.1
OG0003368	CCC28253.1	AMC60924.1
OG0003369	CCC28254.1	AMC60926.1
OG0003370	CCC28256.1	AMC60928.1
OG0003371	CCC28257.1	AMC60929.1
OG0003372	CCC28258.1	AMC60930.1
OG0003373	CCC28259.1	AMC60931.1
OG0003374	CCC28260.1	AMC60932.1
OG0003375	CCC28261.1	AMC60933.1
OG0003376	CCC28262.1	AMC60934.1
OG0003377	CCC28263.1	AMC60937.1
OG0003378	CCC28264.1	AMC60938.1
OG0003379	CCC28265.1	AMC60939.1
OG0003380	CCC28272.1	AMC60949.1
OG0003381	CCC28278.1	AMC60957.1
OG0003382	CCC28295.1	AMC60977.1
OG0003383	CCC28302.1	AMC60985.1
OG0003385	CCC28307.1	AMC60989.1
OG0003386	CCC28324.1	AMC61006.1
OG0003387	CCC28330.1	AMC61012.1
OG0003388	CCC28331.1	AMC61013.1
OG0003389	CCC28332.1	AMC61014.1
OG0003390	CCC28352.1	AMC61035.1
OG0003391	CCC28380.1	AMC61067.1
OG0003392	CCC28402.1	AMC61090.1
OG0003393	CCC28404.1	AMC61092.1
OG0003394	CCC28405.1	AMC61093.1
OG0003395	CCC28408.1	AMC61094.1
OG0003396	CCC28409.1	AMC61095.1
OG0003397	CCC28412.1	AMC61099.1
OG0003398	CCC28419.1	AMC61106.1
OG0003399	CCC28435.1	AMC61125.1
OG0003400	CCC28436.1	AMC61126.1
OG0003401	CCC28437.1	AMC61127.1
OG0003402	CCC28441.1	AMC61131.1
OG0003403	CCC28442.1	AMC61132.1
OG0003404	CCC28444.1	AMC61134.1
OG0003405	CCC28453.1	AMC61143.1
OG0003406	CCC28457.1	AMC61149.1
OG0003407	CCC28459.1	AMC61150.1
OG0003408	CCC28460.1	AMC61151.1
OG0003409	CCC28461.1	AMC61152.1
OG0003410	CCC28462.1	AMC61153.1
OG0003411	CCC28464.1	AMC61156.1
OG0003412	CCC28465.1	AMC61157.1
OG0003413	CCC28466.1	AMC61159.1
OG0003414	CCC28467.1	AMC61160.1
OG0003415	CCC28469.1	AMC61162.1
OG0003416	CCC28478.1	AMC61173.1
OG0003417	CCC28481.1	AMC61176.1
OG0003418	CCC28482.1	AMC61177.1
OG0003419	CCC28486.1	AMC61182.1
OG0003420	CCC28487.1	AMC61184.1
OG0003421	CCC28488.1	AMC61185.1
OG0003422	CCC28490.1	AMC61187.1
OG0003423	CCC28491.1	AMC61188.1
OG0003424	CCC28515.1	AMC61219.1
OG0003425	CCC28521.1	AMC61226.1
OG0003426	CCC28538.1	AMC61242.1
OG0003427	CCC28552.1	AMC61255.1
OG0003428	CCC28553.1	AMC61256.1
OG0003429	CCC28554.1	AMC61257.1
OG0003430	CCC28555.1	AMC61258.1
OG0003431	CCC28556.1	AMC61259.1
OG0003432	CCC28558.1	AMC61261.1
OG0003433	CCC28562.1	AMC61265.1
OG0003434	CCC28565.1	AMC61268.1
OG0003435	CCC28568.1	AMC61271.1
OG0003436	CCC28570.1	AMC61273.1
OG0003437	CCC28571.1	AMC61274.1
OG0003438	CCC28594.1	AMC61309.1
OG0003439	CCC28605.1	AMC61326.1
OG0003440	CCC28613.1	AMC61335.1
OG0003441	CCC28620.1	AMC61342.1
OG0003442	CCC28635.1	AMC61357.1
OG0003443	CCC28658.1	AMC61380.1
OG0003444	CCC28676.1	AMC61401.1
OG0003445	CCC28694.1	AMC61418.1
OG0003446	CCC28695.1	AMC61419.1
OG0003447	CCC28712.1	AMC61436.1
OG0003448	CCC28713.1	AMC61437.1
OG0003449	CCC28717.1	AMC61441.1
OG0003450	CCC28718.1	AMC61442.1
OG0003451	CCC28719.1	AMC61443.1
OG0003452	CCC28728.1	AMC61453.1
OG0003453	CCC28730.1	AMC61455.1
OG0003455	CCC28755.1	AMC61482.1
OG0003456	CCC28762.1	AMC61489.1
OG0003457	CCC28763.1	AMC61490.1
OG0003458	CCC28783.1	AMC61513.1
OG0003459	CCC28784.1	AMC61514.1
OG0003460	CCC28805.1	AMC61538.1
OG0003461	CCC28810.1	AMC61543.1
OG0003462	CCC28813.1	AMC61547.1
OG0003463	CCC28814.1	AMC61548.1
OG0003464	CCC28815.1	AMC61549.1
OG0003465	CCC28816.1	AMC61550.1
OG0003466	CCC28819.1	AMC61552.1
OG0003467	CCC28820.1	AMC61553.1
OG0003468	CCC28822.1	AMC61555.1
OG0003469	CCC28823.1	AMC61556.1
OG0003470	CCC28825.1	AMC61558.1
OG0003471	CCC28826.1	AMC61559.1
OG0003472	CCC28827.1	AMC61560.1
OG0003473	CCC28848.1	AMC61579.1
OG0003474	CCC28850.1	AMC61581.1
OG0003475	CCC28851.1	AMC61582.1
OG0003476	CCC28852.1	AMC61583.1
OG0003477	CCC28853.1	AMC61584.1
OG0003478	CCC28854.1	AMC61585.1
OG0003479	CCC28855.1	AMC61586.1
OG0003480	CCC28868.1	AMC61600.1
OG0003481	CCC28869.1	AMC61601.1
OG0003482	CCC28870.1	AMC61602.1
OG0003483	CCC28880.1	AMC61614.1
OG0003484	CCC28896.1	AMC61634.1
OG0003485	CCC28901.1	AMC61640.1
OG0003486	CCC28925.1	AMC61666.1
OG0003487	CCC28932.1	AMC61678.1
OG0003488	CCC28935.1	AMC61681.1
OG0003489	CCC28944.1	AMC61691.1
OG0003490	CCC28945.1	AMC61692.1
OG0003491	CCC28946.1	AMC61693.1
OG0003496	CCC28964.1	AMC61702.1
OG0003497	CCC28971.1	AMC61711.1
OG0003498	CCC28977.1	AMC61717.1
OG0003499	CCC28983.1	AMC61723.1
OG0003500	CCC28988.1	AMC61729.1
OG0003559	CCC25461.1	AMC57861.1
OG0003579	CCC26358.1	AMC58844.1
OG0003580	CCC26467.1	AMC58966.1
OG0003585	CCC26603.1	AMC59113.1
OG0003586	CCC26604.1	AMC59114.1
OG0003587	CCC26606.1	AMC59115.1
OG0003588	CCC26607.1	AMC59116.1
OG0003589	CCC26608.1	AMC59117.1
OG0003590	CCC26613.1	AMC59123.1
OG0003591	CCC26614.1	AMC59124.1
OG0003592	CCC26615.1	AMC59125.1
OG0003594	CCC26807.1	AMC59335.1
OG0003598	CCC26981.1	AMC59524.1
OG0003599	CCC26982.1	AMC59525.1
OG0003605	CCC27364.1	AMC59959.1
OG0003608	CCC27384.1	AMC59979.1
OG0003619	CCC27808.1	AMC60446.1
OG0003623	CCC27879.1	AMC60519.1
OG0003628	CCC28196.1	AMC60862.1
OG0003629	CCC28197.1	AMC60863.1
OG0003631	CCC28251.1	AMC60922.1
OG0003632	CCC28255.1	AMC60927.1
OG0003635	CCC28511.1	AMC61209.1
OG0003636	CCC28512.1	AMC61213.1
OG0003637	CCC28561.1	AMC61264.1
OG0003638	CCC28564.1	AMC61267.1
OG0003643	CCC28774.1	AMC61502.1
OG0003644	CCC28906.1	AMC61646.1
OG0003650	CCC28961.1	AMC61698.1
OG0003651	CCC28984.1	AMC61724.1
