Orthogroup	Mafric	Mbovis
OG0003042	CCC26891.1	ALV10891.1
OG0003043	CCC26893.1	ALV10893.1
OG0003044	CCC26896.1	ALV10897.1
OG0003045	CCC26898.1	ALV10899.1
OG0003046	CCC26899.1	ALV10900.1
OG0003047	CCC26905.1	ALV10905.1
OG0003048	CCC26923.1	ALV10922.1
OG0003049	CCC26925.1	ALV10924.1
OG0003050	CCC26927.1	ALV10926.1
OG0003051	CCC26930.1	ALV10929.1
OG0003052	CCC26931.1	ALV10930.1
OG0003053	CCC26940.1	ALV10939.1
OG0003054	CCC26941.1	ALV10940.1
OG0003055	CCC26942.1	ALV10941.1
OG0003056	CCC26943.1	ALV10942.1
OG0003057	CCC26944.1	ALV10943.1
OG0003058	CCC26945.1	ALV10944.1
OG0003059	CCC26956.1	ALV10955.1
OG0003060	CCC26992.1	ALV10986.1
OG0003061	CCC26993.1	ALV10987.1
OG0003062	CCC26997.1	ALV12992.1
OG0003063	CCC27000.1	ALV10992.1
OG0003064	CCC27004.1	ALV10995.1
OG0003065	CCC27005.1	ALV10996.1
OG0003066	CCC27006.1	ALV10997.1
OG0003067	CCC27007.1	ALV10998.1
OG0003068	CCC27014.1	ALV11003.1
OG0003069	CCC27017.1	ALV11005.1
OG0003070	CCC27020.1	ALV12995.1
OG0003071	CCC27022.1	ALV11009.1
OG0003072	CCC27027.1	ALV11014.1
OG0003073	CCC27032.1	ALV11018.1
OG0003074	CCC27033.1	ALV11019.1
OG0003075	CCC27034.1	ALV11020.1
OG0003076	CCC27035.1	ALV11021.1
OG0003077	CCC27036.1	ALV12997.1
OG0003078	CCC27037.1	ALV11022.1
OG0003079	CCC27040.1	ALV11025.1
OG0003080	CCC27041.1	ALV11027.1
OG0003081	CCC27042.1	ALV11028.1
OG0003082	CCC27043.1	ALV11029.1
OG0003083	CCC27044.1	ALV11030.1
OG0003084	CCC27046.1	ALV11032.1
OG0003085	CCC27048.1	ALV11034.1
OG0003086	CCC27049.1	ALV11035.1
OG0003087	CCC27050.1	ALV11036.1
OG0003088	CCC27051.1	ALV11037.1
OG0003089	CCC27052.1	ALV11038.1
OG0003090	CCC27054.1	ALV11039.1
OG0003091	CCC27055.1	ALV11040.1
OG0003092	CCC27061.1	ALV11046.1
OG0003093	CCC27063.1	ALV11048.1
OG0003094	CCC27064.1	ALV11050.1
OG0003095	CCC27066.1	ALV11053.1
OG0003096	CCC27067.1	ALV11054.1
OG0003097	CCC27068.1	ALV11055.1
OG0003098	CCC27069.1	ALV11056.1
OG0003099	CCC27070.1	ALV11057.1
OG0003100	CCC27071.1	ALV11058.1
OG0003101	CCC27072.1	ALV11060.1
OG0003102	CCC27074.1	ALV11063.1
OG0003103	CCC27075.1	ALV12999.1
OG0003104	CCC27076.1	ALV11064.1
OG0003105	CCC27078.1	ALV11065.1
OG0003106	CCC27079.1	ALV11066.1
OG0003107	CCC27080.1	ALV11067.1
OG0003108	CCC27081.1	ALV11068.1
OG0003109	CCC27083.1	ALV11070.1
OG0003110	CCC27085.1	ALV11071.1
OG0003111	CCC27090.1	ALV11076.1
OG0003112	CCC27091.1	ALV11077.1
OG0003113	CCC27092.1	ALV11078.1
OG0003114	CCC27093.1	ALV11079.1
OG0003115	CCC27094.1	ALV11080.1
OG0003116	CCC27095.1	ALV11081.1
OG0003117	CCC27096.1	ALV11082.1
OG0003118	CCC27098.1	ALV11084.1
OG0003119	CCC27099.1	ALV11085.1
OG0003120	CCC27100.1	ALV13002.1
OG0003121	CCC27101.1	ALV11086.1
OG0003122	CCC27102.1	ALV11087.1
OG0003123	CCC27105.1	ALV11089.1
OG0003124	CCC27106.1	ALV11090.1
OG0003125	CCC27107.1	ALV11091.1
OG0003126	CCC27108.1	ALV13004.1
OG0003127	CCC27109.1	ALV11092.1
OG0003128	CCC27113.1	ALV11096.1
OG0003129	CCC27114.1	ALV11097.1
OG0003130	CCC27115.1	ALV13005.1
OG0003131	CCC27116.1	ALV11098.1
OG0003132	CCC27120.1	ALV11102.1
OG0003133	CCC27129.1	ALV11110.1
OG0003134	CCC27143.1	ALV11122.1
OG0003135	CCC27148.1	ALV11125.1
OG0003136	CCC27153.1	ALV11131.1
OG0003137	CCC27159.1	ALV11136.1
OG0003138	CCC27170.1	ALV11148.1
OG0003139	CCC27172.1	ALV11150.1
OG0003140	CCC27185.1	ALV11160.1
OG0003141	CCC27186.1	ALV11161.1
OG0003142	CCC27187.1	ALV11162.1
OG0003143	CCC27188.1	ALV11163.1
OG0003144	CCC27195.1	ALV11170.1
OG0003145	CCC27205.1	ALV11179.1
OG0003146	CCC27210.1	ALV11185.1
OG0003147	CCC27214.1	ALV11188.1
OG0003148	CCC27224.1	ALV11197.1
OG0003149	CCC27241.1	ALV11212.1
OG0003150	CCC27244.1	ALV11214.1
OG0003151	CCC27293.1	ALV11257.1
OG0003152	CCC27334.1	ALV11294.1
OG0003153	CCC27335.1	ALV11295.1
OG0003154	CCC27342.1	ALV13036.1
OG0003155	CCC27345.1	ALV11303.1
OG0003156	CCC27347.1	ALV11305.1
OG0003157	CCC27348.1	ALV11306.1
OG0003158	CCC27351.1	ALV11309.1
OG0003159	CCC27352.1	ALV11310.1
OG0003160	CCC27353.1	ALV11311.1
OG0003161	CCC27354.1	ALV11312.1
OG0003162	CCC27355.1	ALV11313.1
OG0003163	CCC27357.1	ALV11315.1
OG0003164	CCC27359.1	ALV11317.1
OG0003165	CCC27363.1	ALV11321.1
OG0003166	CCC27370.1	ALV11328.1
OG0003167	CCC27372.1	ALV13037.1
OG0003168	CCC27374.1	ALV11330.1
OG0003169	CCC27377.1	ALV13040.1
OG0003170	CCC27379.1	ALV11333.1
OG0003171	CCC27380.1	ALV11334.1
OG0003172	CCC27381.1	ALV11335.1
OG0003173	CCC27382.1	ALV11336.1
OG0003174	CCC27385.1	ALV11338.1
OG0003175	CCC27387.1	ALV11340.1
OG0003176	CCC27388.1	ALV11341.1
OG0003177	CCC27389.1	ALV11342.1
OG0003178	CCC27392.1	ALV11345.1
OG0003179	CCC27393.1	ALV11346.1
OG0003180	CCC27394.1	ALV11347.1
OG0003181	CCC27401.1	ALV11354.1
OG0003182	CCC27403.1	ALV11356.1
OG0003183	CCC27410.1	ALV11363.1
OG0003184	CCC27413.1	ALV11365.1
OG0003185	CCC27419.1	ALV13044.1
OG0003186	CCC27420.1	ALV11371.1
OG0003187	CCC27421.1	ALV13045.1
OG0003188	CCC27423.1	ALV11374.1
OG0003189	CCC27424.1	ALV13046.1
OG0003191	CCC27455.1	ALV11392.1
OG0003192	CCC27473.1	ALV11409.1
OG0003193	CCC27478.1	ALV11413.1
OG0003194	CCC27479.1	ALV11415.1
OG0003195	CCC27499.1	ALV11436.1
OG0003196	CCC27507.1	ALV11445.1
OG0003197	CCC27516.1	ALV11453.1
OG0003198	CCC27518.1	ALV11455.1
OG0003199	CCC27519.1	ALV11456.1
OG0003200	CCC27523.1	ALV13055.1
OG0003201	CCC27530.1	ALV11463.1
OG0003202	CCC27559.1	ALV11487.1
OG0003203	CCC27560.1	ALV11488.1
OG0003204	CCC27561.1	ALV13064.1
OG0003205	CCC27562.1	ALV11489.1
OG0003206	CCC27576.1	ALV11503.1
OG0003207	CCC27577.1	ALV11504.1
OG0003208	CCC27579.1	ALV11506.1
OG0003209	CCC27589.1	ALV11516.1
OG0003210	CCC27590.1	ALV11517.1
OG0003211	CCC27598.1	ALV11527.1
OG0003212	CCC27599.1	ALV11528.1
OG0003213	CCC27600.1	ALV11529.1
OG0003214	CCC27604.1	ALV11533.1
OG0003215	CCC27611.1	ALV11539.1
OG0003216	CCC27612.1	ALV13068.1
OG0003217	CCC27613.1	ALV11540.1
OG0003218	CCC27614.1	ALV11541.1
OG0003219	CCC27615.1	ALV11542.1
OG0003220	CCC27627.1	ALV11553.1
OG0003221	CCC27628.1	ALV11554.1
OG0003222	CCC27633.1	ALV11559.1
OG0003223	CCC27634.1	ALV13070.1
OG0003224	CCC27635.1	ALV11560.1
OG0003225	CCC27636.1	ALV11562.1
OG0003226	CCC27637.1	ALV11563.1
OG0003227	CCC27652.1	ALV11576.1
OG0003229	CCC27666.1	ALV11588.1
OG0003230	CCC27682.1	ALV11603.1
OG0003231	CCC27683.1	ALV11604.1
OG0003233	CCC27689.1	ALV11609.1
OG0003234	CCC27690.1	ALV11610.1
OG0003235	CCC27696.1	ALV11615.1
OG0003236	CCC27706.1	ALV11626.1
OG0003237	CCC27707.1	ALV11627.1
OG0003238	CCC27713.1	ALV11633.1
OG0003239	CCC27714.1	ALV11634.1
OG0003240	CCC27715.1	ALV11635.1
OG0003241	CCC27719.1	ALV13076.1
OG0003242	CCC27720.1	ALV13077.1
OG0003243	CCC27721.1	ALV11638.1
OG0003244	CCC27724.1	ALV11642.1
OG0003245	CCC27725.1	ALV11643.1
OG0003246	CCC27728.1	ALV11646.1
OG0003247	CCC27729.1	ALV11647.1
OG0003248	CCC27730.1	ALV11648.1
OG0003249	CCC27731.1	ALV11649.1
OG0003250	CCC27732.1	ALV11650.1
OG0003251	CCC27736.1	ALV11651.1
OG0003252	CCC27737.1	ALV11652.1
OG0003253	CCC27738.1	ALV11653.1
OG0003254	CCC27739.1	ALV11654.1
OG0003255	CCC27760.1	ALV13083.1
OG0003256	CCC27761.1	ALV11670.1
OG0003257	CCC27762.1	ALV13084.1
OG0003258	CCC27779.1	ALV11686.1
OG0003259	CCC27790.1	ALV11695.1
OG0003260	CCC27797.1	ALV11702.1
OG0003261	CCC27804.1	ALV11708.1
OG0003262	CCC27809.1	ALV11712.1
OG0003263	CCC27812.1	ALV11715.1
OG0003264	CCC27831.1	ALV11730.1
OG0003265	CCC27832.1	ALV11731.1
OG0003266	CCC27833.1	ALV11732.1
OG0003267	CCC27834.1	ALV11733.1
OG0003268	CCC27835.1	ALV11734.1
OG0003269	CCC27836.1	ALV11735.1
OG0003270	CCC27842.1	ALV11740.1
OG0003271	CCC27844.1	ALV11743.1
OG0003272	CCC27845.1	ALV11744.1
OG0003273	CCC27850.1	ALV11748.1
OG0003274	CCC27854.1	ALV11752.1
OG0003275	CCC27859.1	ALV11758.1
OG0003276	CCC27871.1	ALV11769.1
OG0003277	CCC27873.1	ALV13094.1
OG0003278	CCC27876.1	ALV11773.1
OG0003279	CCC27877.1	ALV11775.1
OG0003280	CCC27878.1	ALV11776.1
OG0003281	CCC27880.1	ALV11778.1
OG0003282	CCC27881.1	ALV11779.1
OG0003283	CCC27882.1	ALV11780.1
OG0003284	CCC27883.1	ALV11781.1
OG0003285	CCC27884.1	ALV11782.1
OG0003286	CCC27886.1	ALV11784.1
OG0003287	CCC27887.1	ALV11785.1
OG0003288	CCC27888.1	ALV11786.1
OG0003289	CCC27891.1	ALV11789.1
OG0003290	CCC27892.1	ALV13095.1
OG0003291	CCC27894.1	ALV11791.1
OG0003292	CCC27896.1	ALV11793.1
OG0003293	CCC27897.1	ALV11794.1
OG0003294	CCC27898.1	ALV11795.1
OG0003295	CCC27899.1	ALV11796.1
OG0003296	CCC27901.1	ALV11797.1
OG0003297	CCC27902.1	ALV13097.1
OG0003298	CCC27904.1	ALV11800.1
OG0003299	CCC27905.1	ALV11801.1
OG0003300	CCC27907.1	ALV11803.1
OG0003301	CCC27908.1	ALV11805.1
OG0003302	CCC27909.1	ALV11806.1
OG0003303	CCC27910.1	ALV13098.1
OG0003304	CCC27911.1	ALV11807.1
OG0003305	CCC27938.1	ALV11835.1
OG0003306	CCC27940.1	ALV11837.1
OG0003307	CCC27941.1	ALV11838.1
OG0003308	CCC27947.1	ALV11843.1
OG0003309	CCC27948.1	ALV11844.1
OG0003310	CCC27950.1	ALV13102.1
OG0003311	CCC27965.1	ALV11859.1
OG0003312	CCC27974.1	ALV11867.1
OG0003313	CCC27988.1	ALV11880.1
OG0003314	CCC28018.1	ALV11903.1
OG0003315	CCC28020.1	ALV11904.1
OG0003316	CCC28029.1	ALV11912.1
OG0003317	CCC28036.1	ALV11918.1
OG0003318	CCC28039.1	ALV11920.1
OG0003319	CCC28065.1	ALV11945.1
OG0003320	CCC28073.1	ALV11952.1
OG0003321	CCC28075.1	ALV13122.1
OG0003322	CCC28076.1	ALV11954.1
OG0003323	CCC28080.1	ALV13123.1
OG0003324	CCC28084.1	ALV11961.1
OG0003325	CCC28093.1	ALV11970.1
OG0003326	CCC28103.1	ALV11976.1
OG0003327	CCC28110.1	ALV11984.1
OG0003328	CCC28124.1	ALV11993.1
OG0003329	CCC28141.1	ALV12007.1
OG0003330	CCC28143.1	ALV12009.1
OG0003331	CCC28144.1	ALV13136.1
OG0003332	CCC28149.1	ALV12014.1
OG0003333	CCC28153.1	ALV12018.1
OG0003334	CCC28154.1	ALV12019.1
OG0003335	CCC28155.1	ALV12020.1
OG0003336	CCC28156.1	ALV13137.1
OG0003337	CCC28157.1	ALV12021.1
OG0003338	CCC28158.1	ALV12022.1
OG0003339	CCC28159.1	ALV12023.1
OG0003340	CCC28160.1	ALV12024.1
OG0003341	CCC28161.1	ALV12025.1
OG0003342	CCC28163.1	ALV12027.1
OG0003343	CCC28164.1	ALV13138.1
OG0003344	CCC28165.1	ALV12028.1
OG0003345	CCC28167.1	ALV12031.1
OG0003346	CCC28168.1	ALV12032.1
OG0003347	CCC28169.1	ALV12033.1
OG0003348	CCC28170.1	ALV12034.1
OG0003349	CCC28171.1	ALV12035.1
OG0003350	CCC28174.1	ALV12038.1
OG0003351	CCC28184.1	ALV12048.1
OG0003352	CCC28187.1	ALV12051.1
OG0003353	CCC28188.1	ALV12052.1
OG0003354	CCC28189.1	ALV12053.1
OG0003355	CCC28190.1	ALV12054.1
OG0003356	CCC28191.1	ALV13140.1
OG0003357	CCC28193.1	ALV12055.1
OG0003358	CCC28199.1	ALV12057.1
OG0003359	CCC28201.1	ALV12059.1
OG0003360	CCC28203.1	ALV12060.1
OG0003361	CCC28208.1	ALV12064.1
OG0003362	CCC28216.1	ALV12072.1
OG0003363	CCC28220.1	ALV12075.1
OG0003364	CCC28222.1	ALV12077.1
OG0003365	CCC28239.1	ALV12092.1
OG0003366	CCC28240.1	ALV12093.1
OG0003367	CCC28241.1	ALV12094.1
OG0003368	CCC28253.1	ALV12105.1
OG0003369	CCC28254.1	ALV12106.1
OG0003370	CCC28256.1	ALV12107.1
OG0003371	CCC28257.1	ALV12108.1
OG0003372	CCC28258.1	ALV12110.1
OG0003373	CCC28259.1	ALV12111.1
OG0003374	CCC28260.1	ALV12112.1
OG0003375	CCC28261.1	ALV12113.1
OG0003376	CCC28262.1	ALV12114.1
OG0003377	CCC28263.1	ALV12115.1
OG0003378	CCC28264.1	ALV12116.1
OG0003379	CCC28265.1	ALV12117.1
OG0003380	CCC28272.1	ALV13151.1
OG0003381	CCC28278.1	ALV12127.1
OG0003383	CCC28302.1	ALV12146.1
OG0003384	CCC28306.1	ALV12150.1
OG0003385	CCC28307.1	ALV12151.1
OG0003386	CCC28324.1	ALV12166.1
OG0003387	CCC28330.1	ALV12171.1
OG0003388	CCC28331.1	ALV12172.1
OG0003389	CCC28332.1	ALV12173.1
OG0003390	CCC28352.1	ALV12192.1
OG0003391	CCC28380.1	ALV12218.1
OG0003392	CCC28402.1	ALV12272.1
OG0003393	CCC28404.1	ALV12274.1
OG0003394	CCC28405.1	ALV12275.1
OG0003395	CCC28408.1	ALV12276.1
OG0003396	CCC28409.1	ALV12277.1
OG0003397	CCC28412.1	ALV13171.1
OG0003398	CCC28419.1	ALV12283.1
OG0003399	CCC28435.1	ALV12297.1
OG0003400	CCC28436.1	ALV12298.1
OG0003401	CCC28437.1	ALV12299.1
OG0003402	CCC28441.1	ALV12302.1
OG0003403	CCC28442.1	ALV12303.1
OG0003404	CCC28444.1	ALV12305.1
OG0003405	CCC28453.1	ALV13180.1
OG0003406	CCC28457.1	ALV12316.1
OG0003407	CCC28459.1	ALV12317.1
OG0003408	CCC28460.1	ALV12318.1
OG0003409	CCC28461.1	ALV12319.1
OG0003410	CCC28462.1	ALV12320.1
OG0003411	CCC28464.1	ALV13182.1
OG0003412	CCC28465.1	ALV12321.1
OG0003413	CCC28466.1	ALV12322.1
OG0003414	CCC28467.1	ALV12323.1
OG0003415	CCC28469.1	ALV13184.1
OG0003416	CCC28478.1	ALV13185.1
OG0003417	CCC28481.1	ALV12333.1
OG0003418	CCC28482.1	ALV12334.1
OG0003419	CCC28486.1	ALV12338.1
OG0003420	CCC28487.1	ALV12339.1
OG0003421	CCC28488.1	ALV12340.1
OG0003422	CCC28490.1	ALV12342.1
OG0003423	CCC28491.1	ALV12343.1
OG0003424	CCC28515.1	ALV12360.1
OG0003425	CCC28521.1	ALV12365.1
OG0003426	CCC28538.1	ALV12378.1
OG0003427	CCC28552.1	ALV12390.1
OG0003428	CCC28553.1	ALV12391.1
OG0003429	CCC28554.1	ALV12392.1
OG0003430	CCC28555.1	ALV12393.1
OG0003431	CCC28556.1	ALV12394.1
OG0003432	CCC28558.1	ALV13195.1
OG0003433	CCC28562.1	ALV12397.1
OG0003434	CCC28565.1	ALV12398.1
OG0003435	CCC28568.1	ALV12399.1
OG0003436	CCC28570.1	ALV12401.1
OG0003437	CCC28571.1	ALV12402.1
OG0003438	CCC28594.1	ALV12423.1
OG0003439	CCC28605.1	ALV12433.1
OG0003440	CCC28613.1	ALV12441.1
OG0003441	CCC28620.1	ALV12447.1
OG0003442	CCC28635.1	ALV12461.1
OG0003443	CCC28658.1	ALV12480.1
OG0003444	CCC28676.1	ALV12497.1
OG0003445	CCC28694.1	ALV12514.1
OG0003446	CCC28695.1	ALV12515.1
OG0003447	CCC28712.1	ALV12526.1
OG0003448	CCC28713.1	ALV12527.1
OG0003449	CCC28717.1	ALV12530.1
OG0003450	CCC28718.1	ALV12531.1
OG0003451	CCC28719.1	ALV12532.1
OG0003452	CCC28728.1	ALV12538.1
OG0003453	CCC28730.1	ALV12540.1
OG0003454	CCC28751.1	ALV12557.1
OG0003455	CCC28755.1	ALV12561.1
OG0003456	CCC28762.1	ALV12568.1
OG0003457	CCC28763.1	ALV13221.1
OG0003458	CCC28783.1	ALV12584.1
OG0003459	CCC28784.1	ALV12585.1
OG0003460	CCC28805.1	ALV12604.1
OG0003461	CCC28810.1	ALV12607.1
OG0003462	CCC28813.1	ALV12609.1
OG0003463	CCC28814.1	ALV12610.1
OG0003464	CCC28815.1	ALV12611.1
OG0003465	CCC28816.1	ALV13227.1
OG0003466	CCC28819.1	ALV12613.1
OG0003467	CCC28820.1	ALV13228.1
OG0003468	CCC28822.1	ALV13229.1
OG0003469	CCC28823.1	ALV12615.1
OG0003470	CCC28825.1	ALV12617.1
OG0003471	CCC28826.1	ALV12618.1
OG0003472	CCC28827.1	ALV12619.1
OG0003473	CCC28848.1	ALV12635.1
OG0003474	CCC28850.1	ALV13231.1
OG0003475	CCC28851.1	ALV12637.1
OG0003476	CCC28852.1	ALV12638.1
OG0003477	CCC28853.1	ALV12639.1
OG0003478	CCC28854.1	ALV12640.1
OG0003479	CCC28855.1	ALV12641.1
OG0003480	CCC28868.1	ALV12653.1
OG0003481	CCC28869.1	ALV12654.1
OG0003482	CCC28870.1	ALV12655.1
OG0003483	CCC28880.1	ALV12664.1
OG0003484	CCC28896.1	ALV12677.1
OG0003485	CCC28901.1	ALV12683.1
OG0003486	CCC28925.1	ALV12704.1
OG0003487	CCC28932.1	ALV12711.1
OG0003488	CCC28935.1	ALV12713.1
OG0003490	CCC28945.1	ALV12723.1
OG0003491	CCC28946.1	ALV12724.1
OG0003492	CCC28951.1	ALV12729.1
OG0003493	CCC28952.1	ALV12730.1
OG0003494	CCC28953.1	ALV12731.1
OG0003495	CCC28954.1	ALV12732.1
OG0003496	CCC28964.1	ALV12734.1
OG0003499	CCC28983.1	ALV12747.1
OG0003501	CCC29005.1	ALV12765.1
OG0003556	CCC25105.1	ALV09309.1
OG0003557	CCC25135.1	ALV09336.1
OG0003558	CCC25409.1	ALV09588.1
OG0003560	CCC25531.1	ALV09701.1
OG0003561	CCC25546.1	ALV09714.1
OG0003562	CCC25656.1	ALV12832.1
OG0003563	CCC25689.1	ALV09836.1
OG0003564	CCC25696.1	ALV09842.1
OG0003565	CCC25747.1	ALV09890.1
OG0003566	CCC25770.1	ALV09912.1
OG0003567	CCC25780.1	ALV09924.1
OG0003568	CCC25827.1	ALV12849.1
OG0003569	CCC25911.1	ALV12858.1
OG0003570	CCC25922.1	ALV10056.1
OG0003571	CCC26023.1	ALV10142.1
OG0003572	CCC26028.1	ALV10145.1
OG0003573	CCC26128.1	ALV10237.1
OG0003574	CCC26139.1	ALV10249.1
OG0003575	CCC26140.1	ALV10250.1
OG0003576	CCC26174.1	ALV10276.1
OG0003577	CCC26176.1	ALV10279.1
OG0003581	CCC26468.1	ALV10535.1
OG0003582	CCC26471.1	ALV10538.1
OG0003583	CCC26528.1	ALV10588.1
OG0003584	CCC26596.1	ALV10654.1
OG0003593	CCC26644.1	ALV10684.1
OG0003595	CCC26841.1	ALV10850.1
OG0003596	CCC26857.1	ALV10863.1
OG0003597	CCC26897.1	ALV10898.1
OG0003600	CCC27039.1	ALV11024.1
OG0003601	CCC27169.1	ALV11147.1
OG0003602	CCC27171.1	ALV11149.1
OG0003603	CCC27336.1	ALV13034.1
OG0003604	CCC27349.1	ALV11307.1
OG0003606	CCC27366.1	ALV11323.1
OG0003607	CCC27383.1	ALV11337.1
OG0003609	CCC27386.1	ALV11339.1
OG0003610	CCC27391.1	ALV13041.1
OG0003611	CCC27485.1	ALV11423.1
OG0003612	CCC27538.1	ALV11469.1
OG0003613	CCC27539.1	ALV11470.1
OG0003614	CCC27566.1	ALV11493.1
OG0003615	CCC27574.1	ALV11500.1
OG0003616	CCC27632.1	ALV11558.1
OG0003617	CCC27686.1	ALV11607.1
OG0003618	CCC27703.1	ALV11622.1
OG0003621	CCC27830.1	ALV11729.1
OG0003622	CCC27849.1	ALV11747.1
OG0003624	CCC27946.1	ALV11842.1
OG0003625	CCC28004.1	ALV11891.1
OG0003626	CCC28035.1	ALV13116.1
OG0003627	CCC28046.1	ALV11927.1
OG0003630	CCC28200.1	ALV12058.1
OG0003633	CCC28305.1	ALV12149.1
OG0003634	CCC28433.1	ALV12294.1
OG0003639	CCC28648.1	ALV12471.1
OG0003640	CCC28681.1	ALV12502.1
OG0003641	CCC28715.1	ALV12529.1
OG0003642	CCC28729.1	ALV12539.1
OG0003645	CCC28948.1	ALV12726.1
OG0003646	CCC28949.1	ALV12727.1
OG0003647	CCC28950.1	ALV12728.1
