Orthogroup	Mbovis	Mmicro
OG0003007	ALV10812.1	AMC59323.1
OG0003008	ALV10819.1	AMC59331.1
OG0003009	ALV10820.1	AMC59332.1
OG0003010	ALV10821.1	AMC59333.1
OG0003011	ALV10822.1	AMC59334.1
OG0003012	ALV10824.1	AMC59338.1
OG0003013	ALV10825.1	AMC59339.1
OG0003014	ALV10827.1	AMC59342.1
OG0003015	ALV10828.1	AMC59343.1
OG0003016	ALV10829.1	AMC59344.1
OG0003017	ALV10830.1	AMC59345.1
OG0003018	ALV10832.1	AMC59348.1
OG0003019	ALV10833.1	AMC59349.1
OG0003020	ALV12973.1	AMC59351.1
OG0003021	ALV10835.1	AMC59353.1
OG0003022	ALV10836.1	AMC59355.1
OG0003023	ALV10838.1	AMC59358.1
OG0003024	ALV12975.1	AMC59359.1
OG0003025	ALV10839.1	AMC59360.1
OG0003026	ALV10840.1	AMC59361.1
OG0003027	ALV10841.1	AMC59362.1
OG0003028	ALV10844.1	AMC59365.1
OG0003029	ALV10845.1	AMC59366.1
OG0003030	ALV10848.1	AMC59370.1
OG0003031	ALV10855.1	AMC59379.1
OG0003032	ALV10860.1	AMC59389.1
OG0003033	ALV10861.1	AMC59390.1
OG0003034	ALV12979.1	AMC59391.1
OG0003035	ALV10865.1	AMC59394.1
OG0003036	ALV10867.1	AMC59396.1
OG0003037	ALV10868.1	AMC59398.1
OG0003038	ALV10869.1	AMC59399.1
OG0003039	ALV10871.1	AMC59402.1
OG0003040	ALV10872.1	AMC59403.1
OG0003041	ALV12981.1	AMC59406.1
OG0003042	ALV10891.1	AMC59427.1
OG0003043	ALV10893.1	AMC59429.1
OG0003044	ALV10897.1	AMC59433.1
OG0003045	ALV10899.1	AMC59434.1
OG0003046	ALV10900.1	AMC59437.1
OG0003047	ALV10905.1	AMC59444.1
OG0003049	ALV10924.1	AMC59464.1
OG0003050	ALV10926.1	AMC59466.1
OG0003051	ALV10929.1	AMC59470.1
OG0003052	ALV10930.1	AMC59471.1
OG0003053	ALV10939.1	AMC59480.1
OG0003054	ALV10940.1	AMC59481.1
OG0003055	ALV10941.1	AMC59482.1
OG0003056	ALV10942.1	AMC59483.1
OG0003057	ALV10943.1	AMC59484.1
OG0003058	ALV10944.1	AMC59485.1
OG0003059	ALV10955.1	AMC59496.1
OG0003060	ALV10986.1	AMC59536.1
OG0003061	ALV10987.1	AMC59538.1
OG0003062	ALV12992.1	AMC59542.1
OG0003063	ALV10992.1	AMC59546.1
OG0003064	ALV10995.1	AMC59550.1
OG0003065	ALV10996.1	AMC59551.1
OG0003067	ALV10998.1	AMC59553.1
OG0003068	ALV11003.1	AMC59561.1
OG0003069	ALV11005.1	AMC59565.1
OG0003070	ALV12995.1	AMC59569.1
OG0003072	ALV11014.1	AMC59577.1
OG0003073	ALV11018.1	AMC59582.1
OG0003074	ALV11019.1	AMC59583.1
OG0003075	ALV11020.1	AMC59584.1
OG0003076	ALV11021.1	AMC59585.1
OG0003077	ALV12997.1	AMC59586.1
OG0003078	ALV11022.1	AMC59587.1
OG0003079	ALV11025.1	AMC59591.1
OG0003080	ALV11027.1	AMC59592.1
OG0003081	ALV11028.1	AMC59593.1
OG0003082	ALV11029.1	AMC59594.1
OG0003083	ALV11030.1	AMC59595.1
OG0003084	ALV11032.1	AMC59597.1
OG0003085	ALV11034.1	AMC59599.1
OG0003086	ALV11035.1	AMC59600.1
OG0003087	ALV11036.1	AMC59601.1
OG0003088	ALV11037.1	AMC59602.1
OG0003089	ALV11038.1	AMC59603.1
OG0003090	ALV11039.1	AMC59605.1
OG0003091	ALV11040.1	AMC59607.1
OG0003092	ALV11046.1	AMC59614.1
OG0003093	ALV11048.1	AMC59617.1
OG0003094	ALV11050.1	AMC59620.1
OG0003095	ALV11053.1	AMC59623.1
OG0003096	ALV11054.1	AMC59624.1
OG0003098	ALV11056.1	AMC59626.1
OG0003099	ALV11057.1	AMC59627.1
OG0003100	ALV11058.1	AMC59628.1
OG0003101	ALV11060.1	AMC59630.1
OG0003102	ALV11063.1	AMC59633.1
OG0003103	ALV12999.1	AMC59634.1
OG0003104	ALV11064.1	AMC59635.1
OG0003105	ALV11065.1	AMC59637.1
OG0003106	ALV11066.1	AMC59638.1
OG0003107	ALV11067.1	AMC59639.1
OG0003108	ALV11068.1	AMC59640.1
OG0003109	ALV11070.1	AMC59642.1
OG0003110	ALV11071.1	AMC59644.1
OG0003111	ALV11076.1	AMC59650.1
OG0003112	ALV11077.1	AMC59651.1
OG0003113	ALV11078.1	AMC59652.1
OG0003114	ALV11079.1	AMC59653.1
OG0003115	ALV11080.1	AMC59654.1
OG0003116	ALV11081.1	AMC59655.1
OG0003117	ALV11082.1	AMC59656.1
OG0003118	ALV11084.1	AMC59658.1
OG0003119	ALV11085.1	AMC59659.1
OG0003120	ALV13002.1	AMC59660.1
OG0003121	ALV11086.1	AMC59661.1
OG0003122	ALV11087.1	AMC59662.1
OG0003123	ALV11089.1	AMC59665.1
OG0003124	ALV11090.1	AMC59666.1
OG0003125	ALV11091.1	AMC59667.1
OG0003126	ALV13004.1	AMC59669.1
OG0003127	ALV11092.1	AMC59670.1
OG0003128	ALV11096.1	AMC59674.1
OG0003129	ALV11097.1	AMC59675.1
OG0003130	ALV13005.1	AMC59676.1
OG0003131	ALV11098.1	AMC59677.1
OG0003132	ALV11102.1	AMC59681.1
OG0003133	ALV11110.1	AMC59691.1
OG0003134	ALV11122.1	AMC59708.1
OG0003135	ALV11125.1	AMC59713.1
OG0003136	ALV11131.1	AMC59720.1
OG0003137	ALV11136.1	AMC59727.1
OG0003138	ALV11148.1	AMC59742.1
OG0003139	ALV11150.1	AMC59743.1
OG0003140	ALV11160.1	AMC59757.1
OG0003141	ALV11161.1	AMC59758.1
OG0003142	ALV11162.1	AMC59759.1
OG0003143	ALV11163.1	AMC59760.1
OG0003144	ALV11170.1	AMC59768.1
OG0003145	ALV11179.1	AMC59780.1
OG0003146	ALV11185.1	AMC59786.1
OG0003147	ALV11188.1	AMC59790.1
OG0003148	ALV11197.1	AMC59803.1
OG0003149	ALV11212.1	AMC59823.1
OG0003150	ALV11214.1	AMC59825.1
OG0003151	ALV11257.1	AMC59882.1
OG0003152	ALV11294.1	AMC59929.1
OG0003153	ALV11295.1	AMC59930.1
OG0003154	ALV13036.1	AMC59937.1
OG0003155	ALV11303.1	AMC59940.1
OG0003156	ALV11305.1	AMC59942.1
OG0003157	ALV11306.1	AMC59943.1
OG0003158	ALV11309.1	AMC59945.1
OG0003159	ALV11310.1	AMC59946.1
OG0003160	ALV11311.1	AMC59947.1
OG0003161	ALV11312.1	AMC59948.1
OG0003162	ALV11313.1	AMC59949.1
OG0003163	ALV11315.1	AMC59951.1
OG0003164	ALV11317.1	AMC59954.1
OG0003165	ALV11321.1	AMC59958.1
OG0003166	ALV11328.1	AMC59964.1
OG0003167	ALV13037.1	AMC59966.1
OG0003168	ALV11330.1	AMC59969.1
OG0003169	ALV13040.1	AMC59972.1
OG0003170	ALV11333.1	AMC59974.1
OG0003171	ALV11334.1	AMC59975.1
OG0003172	ALV11335.1	AMC59976.1
OG0003173	ALV11336.1	AMC59977.1
OG0003174	ALV11338.1	AMC59980.1
OG0003175	ALV11340.1	AMC57497.1
OG0003176	ALV11341.1	AMC59982.1
OG0003177	ALV11342.1	AMC59983.1
OG0003178	ALV11345.1	AMC59990.1
OG0003179	ALV11346.1	AMC59991.1
OG0003180	ALV11347.1	AMC59992.1
OG0003181	ALV11354.1	AMC59999.1
OG0003182	ALV11356.1	AMC60001.1
OG0003183	ALV11363.1	AMC60008.1
OG0003184	ALV11365.1	AMC60011.1
OG0003185	ALV13044.1	AMC60018.1
OG0003186	ALV11371.1	AMC60019.1
OG0003187	ALV13045.1	AMC60020.1
OG0003188	ALV11374.1	AMC60022.1
OG0003189	ALV13046.1	AMC60023.1
OG0003191	ALV11392.1	AMC60054.1
OG0003192	ALV11409.1	AMC60077.1
OG0003193	ALV11413.1	AMC60083.1
OG0003194	ALV11415.1	AMC60084.1
OG0003195	ALV11436.1	AMC60103.1
OG0003196	ALV11445.1	AMC60112.1
OG0003197	ALV11453.1	AMC60123.1
OG0003198	ALV11455.1	AMC60125.1
OG0003199	ALV11456.1	AMC60126.1
OG0003200	ALV13055.1	AMC60130.1
OG0003201	ALV11463.1	AMC60137.1
OG0003202	ALV11487.1	AMC60167.1
OG0003203	ALV11488.1	AMC60168.1
OG0003204	ALV13064.1	AMC60169.1
OG0003205	ALV11489.1	AMC60170.1
OG0003206	ALV11503.1	AMC60190.1
OG0003207	ALV11504.1	AMC60191.1
OG0003208	ALV11506.1	AMC60192.1
OG0003209	ALV11516.1	AMC60202.1
OG0003210	ALV11517.1	AMC60203.1
OG0003211	ALV11527.1	AMC60213.1
OG0003212	ALV11528.1	AMC60214.1
OG0003213	ALV11529.1	AMC60215.1
OG0003214	ALV11533.1	AMC60220.1
OG0003215	ALV11539.1	AMC60228.1
OG0003216	ALV13068.1	AMC60229.1
OG0003217	ALV11540.1	AMC60230.1
OG0003218	ALV11541.1	AMC60231.1
OG0003219	ALV11542.1	AMC60232.1
OG0003220	ALV11553.1	AMC60246.1
OG0003221	ALV11554.1	AMC60247.1
OG0003222	ALV11559.1	AMC60250.1
OG0003223	ALV13070.1	AMC60251.1
OG0003224	ALV11560.1	AMC60252.1
OG0003225	ALV11562.1	AMC60254.1
OG0003226	ALV11563.1	AMC60255.1
OG0003227	ALV11576.1	AMC60271.1
OG0003229	ALV11588.1	AMC60285.1
OG0003230	ALV11603.1	AMC60303.1
OG0003231	ALV11604.1	AMC60304.1
OG0003233	ALV11609.1	AMC60309.1
OG0003234	ALV11610.1	AMC60310.1
OG0003235	ALV11615.1	AMC60316.1
OG0003236	ALV11626.1	AMC60326.1
OG0003237	ALV11627.1	AMC60327.1
OG0003238	ALV11633.1	AMC60333.1
OG0003239	ALV11634.1	AMC60334.1
OG0003240	ALV11635.1	AMC60335.1
OG0003241	ALV13076.1	AMC60339.1
OG0003242	ALV13077.1	AMC60340.1
OG0003243	ALV11638.1	AMC60341.1
OG0003244	ALV11642.1	AMC60348.1
OG0003245	ALV11643.1	AMC60349.1
OG0003246	ALV11646.1	AMC60352.1
OG0003247	ALV11647.1	AMC60353.1
OG0003248	ALV11648.1	AMC60354.1
OG0003249	ALV11649.1	AMC60355.1
OG0003250	ALV11650.1	AMC60356.1
OG0003251	ALV11651.1	AMC60373.1
OG0003252	ALV11652.1	AMC60374.1
OG0003253	ALV11653.1	AMC60375.1
OG0003254	ALV11654.1	AMC60376.1
OG0003255	ALV13083.1	AMC60398.1
OG0003256	ALV11670.1	AMC60399.1
OG0003257	ALV13084.1	AMC60400.1
OG0003258	ALV11686.1	AMC60417.1
OG0003259	ALV11695.1	AMC60428.1
OG0003260	ALV11702.1	AMC60435.1
OG0003261	ALV11708.1	AMC60442.1
OG0003262	ALV11712.1	AMC60447.1
OG0003264	ALV11730.1	AMC60468.1
OG0003265	ALV11731.1	AMC60469.1
OG0003266	ALV11732.1	AMC60470.1
OG0003267	ALV11733.1	AMC60471.1
OG0003268	ALV11734.1	AMC60472.1
OG0003269	ALV11735.1	AMC60473.1
OG0003270	ALV11740.1	AMC60479.1
OG0003271	ALV11743.1	AMC60481.1
OG0003272	ALV11744.1	AMC60482.1
OG0003273	ALV11748.1	AMC60488.1
OG0003274	ALV11752.1	AMC60492.1
OG0003275	ALV11758.1	AMC60498.1
OG0003276	ALV11769.1	AMC60510.1
OG0003277	ALV13094.1	AMC60512.1
OG0003278	ALV11773.1	AMC60515.1
OG0003279	ALV11775.1	AMC60517.1
OG0003280	ALV11776.1	AMC60518.1
OG0003281	ALV11778.1	AMC60520.1
OG0003282	ALV11779.1	AMC60521.1
OG0003283	ALV11780.1	AMC60522.1
OG0003284	ALV11781.1	AMC60524.1
OG0003285	ALV11782.1	AMC60525.1
OG0003286	ALV11784.1	AMC60526.1
OG0003287	ALV11785.1	AMC60527.1
OG0003288	ALV11786.1	AMC60528.1
OG0003289	ALV11789.1	AMC60533.1
OG0003290	ALV13095.1	AMC60534.1
OG0003291	ALV11791.1	AMC60536.1
OG0003292	ALV11793.1	AMC60538.1
OG0003293	ALV11794.1	AMC60539.1
OG0003294	ALV11795.1	AMC60540.1
OG0003295	ALV11796.1	AMC60542.1
OG0003296	ALV11797.1	AMC60544.1
OG0003297	ALV13097.1	AMC60545.1
OG0003298	ALV11800.1	AMC60548.1
OG0003299	ALV11801.1	AMC60549.1
OG0003300	ALV11803.1	AMC60551.1
OG0003301	ALV11805.1	AMC60552.1
OG0003302	ALV11806.1	AMC60553.1
OG0003303	ALV13098.1	AMC60554.1
OG0003304	ALV11807.1	AMC60555.1
OG0003305	ALV11835.1	AMC60585.1
OG0003306	ALV11837.1	AMC60587.1
OG0003307	ALV11838.1	AMC60588.1
OG0003308	ALV11843.1	AMC60593.1
OG0003309	ALV11844.1	AMC60594.1
OG0003310	ALV13102.1	AMC60597.1
OG0003312	ALV11867.1	AMC60622.1
OG0003313	ALV11880.1	AMC60636.1
OG0003314	ALV11903.1	AMC60670.1
OG0003315	ALV11904.1	AMC60672.1
OG0003316	ALV11912.1	AMC60683.1
OG0003317	ALV11918.1	AMC60691.1
OG0003318	ALV11920.1	AMC60694.1
OG0003319	ALV11945.1	AMC60726.1
OG0003320	ALV11952.1	AMC60735.1
OG0003321	ALV13122.1	AMC60737.1
OG0003322	ALV11954.1	AMC60738.1
OG0003323	ALV13123.1	AMC60743.1
OG0003324	ALV11961.1	AMC60747.1
OG0003325	ALV11970.1	AMC60757.1
OG0003326	ALV11976.1	AMC60763.1
OG0003327	ALV11984.1	AMC60771.1
OG0003328	ALV11993.1	AMC60785.1
OG0003329	ALV12007.1	AMC60802.1
OG0003330	ALV12009.1	AMC60804.1
OG0003331	ALV13136.1	AMC60805.1
OG0003332	ALV12014.1	AMC60810.1
OG0003333	ALV12018.1	AMC60814.1
OG0003334	ALV12019.1	AMC60815.1
OG0003335	ALV12020.1	AMC60816.1
OG0003336	ALV13137.1	AMC60818.1
OG0003337	ALV12021.1	AMC60819.1
OG0003338	ALV12022.1	AMC60820.1
OG0003339	ALV12023.1	AMC60821.1
OG0003340	ALV12024.1	AMC60822.1
OG0003341	ALV12025.1	AMC60823.1
OG0003342	ALV12027.1	AMC60825.1
OG0003343	ALV13138.1	AMC60826.1
OG0003344	ALV12028.1	AMC60827.1
OG0003345	ALV12031.1	AMC60831.1
OG0003346	ALV12032.1	AMC60832.1
OG0003347	ALV12033.1	AMC60833.1
OG0003348	ALV12034.1	AMC60834.1
OG0003349	ALV12035.1	AMC60836.1
OG0003350	ALV12038.1	AMC60839.1
OG0003351	ALV12048.1	AMC60850.1
OG0003352	ALV12051.1	AMC60853.1
OG0003353	ALV12052.1	AMC60854.1
OG0003354	ALV12053.1	AMC60855.1
OG0003355	ALV12054.1	AMC60856.1
OG0003356	ALV13140.1	AMC60857.1
OG0003357	ALV12055.1	AMC60859.1
OG0003358	ALV12057.1	AMC60866.1
OG0003359	ALV12059.1	AMC60868.1
OG0003360	ALV12060.1	AMC60870.1
OG0003361	ALV12064.1	AMC60877.1
OG0003362	ALV12072.1	AMC60886.1
OG0003363	ALV12075.1	AMC60890.1
OG0003364	ALV12077.1	AMC60892.1
OG0003365	ALV12092.1	AMC60909.1
OG0003366	ALV12093.1	AMC60910.1
OG0003367	ALV12094.1	AMC60911.1
OG0003368	ALV12105.1	AMC60924.1
OG0003369	ALV12106.1	AMC60926.1
OG0003370	ALV12107.1	AMC60928.1
OG0003371	ALV12108.1	AMC60929.1
OG0003372	ALV12110.1	AMC60930.1
OG0003373	ALV12111.1	AMC60931.1
OG0003374	ALV12112.1	AMC60932.1
OG0003375	ALV12113.1	AMC60933.1
OG0003376	ALV12114.1	AMC60934.1
OG0003377	ALV12115.1	AMC60937.1
OG0003378	ALV12116.1	AMC60938.1
OG0003379	ALV12117.1	AMC60939.1
OG0003380	ALV13151.1	AMC60949.1
OG0003381	ALV12127.1	AMC60957.1
OG0003383	ALV12146.1	AMC60985.1
OG0003385	ALV12151.1	AMC60989.1
OG0003386	ALV12166.1	AMC61006.1
OG0003387	ALV12171.1	AMC61012.1
OG0003388	ALV12172.1	AMC61013.1
OG0003389	ALV12173.1	AMC61014.1
OG0003390	ALV12192.1	AMC61035.1
OG0003391	ALV12218.1	AMC61067.1
OG0003392	ALV12272.1	AMC61090.1
OG0003393	ALV12274.1	AMC61092.1
OG0003394	ALV12275.1	AMC61093.1
OG0003395	ALV12276.1	AMC61094.1
OG0003396	ALV12277.1	AMC61095.1
OG0003397	ALV13171.1	AMC61099.1
OG0003398	ALV12283.1	AMC61106.1
OG0003399	ALV12297.1	AMC61125.1
OG0003400	ALV12298.1	AMC61126.1
OG0003401	ALV12299.1	AMC61127.1
OG0003402	ALV12302.1	AMC61131.1
OG0003403	ALV12303.1	AMC61132.1
OG0003404	ALV12305.1	AMC61134.1
OG0003405	ALV13180.1	AMC61143.1
OG0003406	ALV12316.1	AMC61149.1
OG0003407	ALV12317.1	AMC61150.1
OG0003408	ALV12318.1	AMC61151.1
OG0003409	ALV12319.1	AMC61152.1
OG0003410	ALV12320.1	AMC61153.1
OG0003411	ALV13182.1	AMC61156.1
OG0003412	ALV12321.1	AMC61157.1
OG0003413	ALV12322.1	AMC61159.1
OG0003414	ALV12323.1	AMC61160.1
OG0003415	ALV13184.1	AMC61162.1
OG0003416	ALV13185.1	AMC61173.1
OG0003417	ALV12333.1	AMC61176.1
OG0003418	ALV12334.1	AMC61177.1
OG0003419	ALV12338.1	AMC61182.1
OG0003420	ALV12339.1	AMC61184.1
OG0003421	ALV12340.1	AMC61185.1
OG0003422	ALV12342.1	AMC61187.1
OG0003423	ALV12343.1	AMC61188.1
OG0003424	ALV12360.1	AMC61219.1
OG0003425	ALV12365.1	AMC61226.1
OG0003426	ALV12378.1	AMC61242.1
OG0003427	ALV12390.1	AMC61255.1
OG0003428	ALV12391.1	AMC61256.1
OG0003429	ALV12392.1	AMC61257.1
OG0003430	ALV12393.1	AMC61258.1
OG0003431	ALV12394.1	AMC61259.1
OG0003432	ALV13195.1	AMC61261.1
OG0003433	ALV12397.1	AMC61265.1
OG0003434	ALV12398.1	AMC61268.1
OG0003435	ALV12399.1	AMC61271.1
OG0003436	ALV12401.1	AMC61273.1
OG0003437	ALV12402.1	AMC61274.1
OG0003438	ALV12423.1	AMC61309.1
OG0003439	ALV12433.1	AMC61326.1
OG0003440	ALV12441.1	AMC61335.1
OG0003441	ALV12447.1	AMC61342.1
OG0003442	ALV12461.1	AMC61357.1
OG0003443	ALV12480.1	AMC61380.1
OG0003444	ALV12497.1	AMC61401.1
OG0003445	ALV12514.1	AMC61418.1
OG0003446	ALV12515.1	AMC61419.1
OG0003447	ALV12526.1	AMC61436.1
OG0003448	ALV12527.1	AMC61437.1
OG0003449	ALV12530.1	AMC61441.1
OG0003450	ALV12531.1	AMC61442.1
OG0003451	ALV12532.1	AMC61443.1
OG0003452	ALV12538.1	AMC61453.1
OG0003453	ALV12540.1	AMC61455.1
OG0003455	ALV12561.1	AMC61482.1
OG0003456	ALV12568.1	AMC61489.1
OG0003457	ALV13221.1	AMC61490.1
OG0003458	ALV12584.1	AMC61513.1
OG0003459	ALV12585.1	AMC61514.1
OG0003460	ALV12604.1	AMC61538.1
OG0003461	ALV12607.1	AMC61543.1
OG0003462	ALV12609.1	AMC61547.1
OG0003463	ALV12610.1	AMC61548.1
OG0003464	ALV12611.1	AMC61549.1
OG0003465	ALV13227.1	AMC61550.1
OG0003466	ALV12613.1	AMC61552.1
OG0003467	ALV13228.1	AMC61553.1
OG0003468	ALV13229.1	AMC61555.1
OG0003469	ALV12615.1	AMC61556.1
OG0003470	ALV12617.1	AMC61558.1
OG0003471	ALV12618.1	AMC61559.1
OG0003472	ALV12619.1	AMC61560.1
OG0003473	ALV12635.1	AMC61579.1
OG0003474	ALV13231.1	AMC61581.1
OG0003475	ALV12637.1	AMC61582.1
OG0003476	ALV12638.1	AMC61583.1
OG0003477	ALV12639.1	AMC61584.1
OG0003478	ALV12640.1	AMC61585.1
OG0003479	ALV12641.1	AMC61586.1
OG0003480	ALV12653.1	AMC61600.1
OG0003481	ALV12654.1	AMC61601.1
OG0003482	ALV12655.1	AMC61602.1
OG0003483	ALV12664.1	AMC61614.1
OG0003484	ALV12677.1	AMC61634.1
OG0003485	ALV12683.1	AMC61640.1
OG0003486	ALV12704.1	AMC61666.1
OG0003487	ALV12711.1	AMC61678.1
OG0003488	ALV12713.1	AMC61681.1
OG0003490	ALV12723.1	AMC61692.1
OG0003491	ALV12724.1	AMC61693.1
OG0003496	ALV12734.1	AMC61702.1
OG0003499	ALV12747.1	AMC61723.1
OG0003508	ALV12739.1	AMC61710.1
OG0003509	ALV12738.1	AMC61707.1
OG0003511	ALV12699.1	AMC61661.1
OG0003513	ALV13217.1	AMC61456.1
OG0003515	ALV10010.1	AMC58304.1
OG0003519	ALV10111.1	AMC58436.1
OG0003522	ALV09387.1	AMC57560.1
OG0003528	ALV11133.1	AMC59722.1
OG0003529	ALV11134.1	AMC59724.1
OG0003530	ALV13024.1	AMC59856.1
OG0003531	ALV11272.1	AMC59900.1
OG0003535	ALV11484.1	AMC60163.1
OG0003537	ALV10432.1	AMC58840.1
OG0003538	ALV10340.1	AMC58723.1
OG0003539	ALV10324.1	AMC58704.1
OG0003540	ALV11630.1	AMC60330.1
OG0003542	ALV12129.1	AMC60960.1
OG0003543	ALV09388.1	AMC57561.1
OG0003544	ALV11213.1	AMC59824.1
OG0003545	ALV09446.1	AMC57638.1
OG0003546	ALV09447.1	AMC57639.1
OG0003547	ALV09456.1	AMC57654.1
OG0003548	ALV09477.1	AMC57679.1
OG0003549	ALV09524.1	AMC57726.1
OG0003550	ALV09813.1	AMC58084.1
OG0003551	ALV09937.1	AMC58218.1
OG0003552	ALV09698.1	AMC57933.1
OG0003553	ALV09829.1	AMC60739.1, AMC58103.1
OG0003554	ALV11343.1	AMC59984.1
OG0003752	ALV09341.1	AMC57503.1
OG0003753	ALV09356.1	AMC57521.1
OG0003754	ALV09421.1	AMC57607.1
OG0003755	ALV09486.1	AMC57687.1
OG0003756	ALV09561.1	AMC57773.1
OG0003757	ALV09562.1	AMC57774.1
OG0003758	ALV09583.1	AMC57798.1
OG0003759	ALV09593.1	AMC57814.1
OG0003760	ALV09643.1	AMC57874.1
OG0003761	ALV09782.1	AMC58042.1
OG0003762	ALV09843.1	AMC58117.1
OG0003763	ALV09891.1	AMC58169.1
OG0003764	ALV09915.1	AMC58198.1
OG0003765	ALV09922.1	AMC58205.1
OG0003766	ALV09967.1	AMC58253.1
OG0003767	ALV10009.1	AMC58303.1
OG0003768	ALV10098.1	AMC58419.1
OG0003769	ALV10116.1	AMC58443.1
OG0003770	ALV10122.1	AMC58450.1
OG0003771	ALV10157.1	AMC58493.1
OG0003772	ALV10191.1	AMC58541.1
OG0003773	ALV10192.1	AMC58542.1
OG0003774	ALV10221.1	AMC58582.1
OG0003775	ALV10234.1	AMC58597.1
OG0003776	ALV10242.1	AMC58604.1
OG0003777	ALV10248.1	AMC58610.1
OG0003778	ALV10290.1	AMC58664.1
OG0003779	ALV10461.1	AMC58877.1
OG0003780	ALV10523.1	AMC58950.1
OG0003781	ALV10530.1	AMC58959.1
OG0003782	ALV10593.1	AMC59033.1
OG0003783	ALV10598.1	AMC59040.1
OG0003784	ALV10653.1	AMC59107.1
OG0003785	ALV10837.1	AMC59356.1
OG0003786	ALV10842.1	AMC59363.1
OG0003787	ALV11016.1	AMC59580.1
OG0003788	ALV11033.1	AMC59598.1
OG0003789	ALV11041.1	AMC59608.1
OG0003790	ALV11043.1	AMC59610.1
OG0003791	ALV11049.1	AMC59618.1
OG0003792	ALV11052.1	AMC59622.1
OG0003793	ALV11059.1	AMC59629.1
OG0003794	ALV11062.1	AMC59632.1
OG0003795	ALV11074.1	AMC59648.1
OG0003796	ALV11126.1	AMC59714.1
OG0003797	ALV11135.1	AMC59725.1
OG0003798	ALV11146.1	AMC59741.1
OG0003799	ALV11164.1	AMC59761.1
OG0003800	ALV11183.1	AMC59784.1
OG0003801	ALV11198.1	AMC59804.1
OG0003802	ALV11254.1	AMC59879.1
OG0003803	ALV11281.1	AMC59911.1
OG0003804	ALV11296.1	AMC59931.1
OG0003805	ALV11314.1	AMC59950.1
OG0003806	ALV11319.1	AMC59956.1
OG0003807	ALV11406.1	AMC60073.1
OG0003808	ALV11450.1	AMC60120.1
OG0003809	ALV11502.1	AMC60189.1
OG0003810	ALV11526.1	AMC60212.1
OG0003811	ALV11561.1	AMC60253.1
OG0003812	ALV11632.1	AMC60332.1
OG0003813	ALV11687.1	AMC60418.1
OG0003814	ALV11753.1	AMC60493.1
OG0003815	ALV11774.1	AMC60516.1
OG0003816	ALV11790.1	AMC60535.1
OG0003817	ALV11792.1	AMC60537.1
OG0003818	ALV11799.1	AMC60547.1
OG0003819	ALV11826.1	AMC60576.1
OG0003820	ALV11827.1	AMC60577.1
OG0003821	ALV11845.1	AMC60595.1
OG0003822	ALV11906.1	AMC60674.1
OG0003823	ALV11921.1	AMC60698.1
OG0003824	ALV11931.1	AMC60710.1
OG0003825	ALV11983.1	AMC60770.1
OG0003826	ALV12039.1	AMC60840.1
OG0003827	ALV12040.1	AMC60841.1
OG0003828	ALV12049.1	AMC60851.1
OG0003829	ALV12061.1	AMC60872.1
OG0003830	ALV12062.1	AMC60873.1
OG0003831	ALV12118.1	AMC60940.1
OG0003832	ALV12119.1	AMC60941.1
OG0003833	ALV12213.1	AMC61061.1
OG0003834	ALV12337.1	AMC61181.1
OG0003835	ALV12427.1	AMC61320.1
OG0003836	ALV12437.1	AMC61330.1
OG0003837	ALV12605.1	AMC61540.1
OG0003838	ALV12620.1	AMC61562.1
OG0003839	ALV12678.1	AMC61635.1
OG0003840	ALV12847.1	AMC58247.1
OG0003841	ALV12978.1	AMC59387.1
OG0003842	ALV13000.1	AMC59636.1
OG0003843	ALV13078.1	AMC60357.1
