Orthogroup	Mbovis	Mafric
OG0003042	ALV10891.1	CCC26891.1
OG0003043	ALV10893.1	CCC26893.1
OG0003044	ALV10897.1	CCC26896.1
OG0003045	ALV10899.1	CCC26898.1
OG0003046	ALV10900.1	CCC26899.1
OG0003047	ALV10905.1	CCC26905.1
OG0003048	ALV10922.1	CCC26923.1
OG0003049	ALV10924.1	CCC26925.1
OG0003050	ALV10926.1	CCC26927.1
OG0003051	ALV10929.1	CCC26930.1
OG0003052	ALV10930.1	CCC26931.1
OG0003053	ALV10939.1	CCC26940.1
OG0003054	ALV10940.1	CCC26941.1
OG0003055	ALV10941.1	CCC26942.1
OG0003056	ALV10942.1	CCC26943.1
OG0003057	ALV10943.1	CCC26944.1
OG0003058	ALV10944.1	CCC26945.1
OG0003059	ALV10955.1	CCC26956.1
OG0003060	ALV10986.1	CCC26992.1
OG0003061	ALV10987.1	CCC26993.1
OG0003062	ALV12992.1	CCC26997.1
OG0003063	ALV10992.1	CCC27000.1
OG0003064	ALV10995.1	CCC27004.1
OG0003065	ALV10996.1	CCC27005.1
OG0003066	ALV10997.1	CCC27006.1
OG0003067	ALV10998.1	CCC27007.1
OG0003068	ALV11003.1	CCC27014.1
OG0003069	ALV11005.1	CCC27017.1
OG0003070	ALV12995.1	CCC27020.1
OG0003071	ALV11009.1	CCC27022.1
OG0003072	ALV11014.1	CCC27027.1
OG0003073	ALV11018.1	CCC27032.1
OG0003074	ALV11019.1	CCC27033.1
OG0003075	ALV11020.1	CCC27034.1
OG0003076	ALV11021.1	CCC27035.1
OG0003077	ALV12997.1	CCC27036.1
OG0003078	ALV11022.1	CCC27037.1
OG0003079	ALV11025.1	CCC27040.1
OG0003080	ALV11027.1	CCC27041.1
OG0003081	ALV11028.1	CCC27042.1
OG0003082	ALV11029.1	CCC27043.1
OG0003083	ALV11030.1	CCC27044.1
OG0003084	ALV11032.1	CCC27046.1
OG0003085	ALV11034.1	CCC27048.1
OG0003086	ALV11035.1	CCC27049.1
OG0003087	ALV11036.1	CCC27050.1
OG0003088	ALV11037.1	CCC27051.1
OG0003089	ALV11038.1	CCC27052.1
OG0003090	ALV11039.1	CCC27054.1
OG0003091	ALV11040.1	CCC27055.1
OG0003092	ALV11046.1	CCC27061.1
OG0003093	ALV11048.1	CCC27063.1
OG0003094	ALV11050.1	CCC27064.1
OG0003095	ALV11053.1	CCC27066.1
OG0003096	ALV11054.1	CCC27067.1
OG0003097	ALV11055.1	CCC27068.1
OG0003098	ALV11056.1	CCC27069.1
OG0003099	ALV11057.1	CCC27070.1
OG0003100	ALV11058.1	CCC27071.1
OG0003101	ALV11060.1	CCC27072.1
OG0003102	ALV11063.1	CCC27074.1
OG0003103	ALV12999.1	CCC27075.1
OG0003104	ALV11064.1	CCC27076.1
OG0003105	ALV11065.1	CCC27078.1
OG0003106	ALV11066.1	CCC27079.1
OG0003107	ALV11067.1	CCC27080.1
OG0003108	ALV11068.1	CCC27081.1
OG0003109	ALV11070.1	CCC27083.1
OG0003110	ALV11071.1	CCC27085.1
OG0003111	ALV11076.1	CCC27090.1
OG0003112	ALV11077.1	CCC27091.1
OG0003113	ALV11078.1	CCC27092.1
OG0003114	ALV11079.1	CCC27093.1
OG0003115	ALV11080.1	CCC27094.1
OG0003116	ALV11081.1	CCC27095.1
OG0003117	ALV11082.1	CCC27096.1
OG0003118	ALV11084.1	CCC27098.1
OG0003119	ALV11085.1	CCC27099.1
OG0003120	ALV13002.1	CCC27100.1
OG0003121	ALV11086.1	CCC27101.1
OG0003122	ALV11087.1	CCC27102.1
OG0003123	ALV11089.1	CCC27105.1
OG0003124	ALV11090.1	CCC27106.1
OG0003125	ALV11091.1	CCC27107.1
OG0003126	ALV13004.1	CCC27108.1
OG0003127	ALV11092.1	CCC27109.1
OG0003128	ALV11096.1	CCC27113.1
OG0003129	ALV11097.1	CCC27114.1
OG0003130	ALV13005.1	CCC27115.1
OG0003131	ALV11098.1	CCC27116.1
OG0003132	ALV11102.1	CCC27120.1
OG0003133	ALV11110.1	CCC27129.1
OG0003134	ALV11122.1	CCC27143.1
OG0003135	ALV11125.1	CCC27148.1
OG0003136	ALV11131.1	CCC27153.1
OG0003137	ALV11136.1	CCC27159.1
OG0003138	ALV11148.1	CCC27170.1
OG0003139	ALV11150.1	CCC27172.1
OG0003140	ALV11160.1	CCC27185.1
OG0003141	ALV11161.1	CCC27186.1
OG0003142	ALV11162.1	CCC27187.1
OG0003143	ALV11163.1	CCC27188.1
OG0003144	ALV11170.1	CCC27195.1
OG0003145	ALV11179.1	CCC27205.1
OG0003146	ALV11185.1	CCC27210.1
OG0003147	ALV11188.1	CCC27214.1
OG0003148	ALV11197.1	CCC27224.1
OG0003149	ALV11212.1	CCC27241.1
OG0003150	ALV11214.1	CCC27244.1
OG0003151	ALV11257.1	CCC27293.1
OG0003152	ALV11294.1	CCC27334.1
OG0003153	ALV11295.1	CCC27335.1
OG0003154	ALV13036.1	CCC27342.1
OG0003155	ALV11303.1	CCC27345.1
OG0003156	ALV11305.1	CCC27347.1
OG0003157	ALV11306.1	CCC27348.1
OG0003158	ALV11309.1	CCC27351.1
OG0003159	ALV11310.1	CCC27352.1
OG0003160	ALV11311.1	CCC27353.1
OG0003161	ALV11312.1	CCC27354.1
OG0003162	ALV11313.1	CCC27355.1
OG0003163	ALV11315.1	CCC27357.1
OG0003164	ALV11317.1	CCC27359.1
OG0003165	ALV11321.1	CCC27363.1
OG0003166	ALV11328.1	CCC27370.1
OG0003167	ALV13037.1	CCC27372.1
OG0003168	ALV11330.1	CCC27374.1
OG0003169	ALV13040.1	CCC27377.1
OG0003170	ALV11333.1	CCC27379.1
OG0003171	ALV11334.1	CCC27380.1
OG0003172	ALV11335.1	CCC27381.1
OG0003173	ALV11336.1	CCC27382.1
OG0003174	ALV11338.1	CCC27385.1
OG0003175	ALV11340.1	CCC27387.1
OG0003176	ALV11341.1	CCC27388.1
OG0003177	ALV11342.1	CCC27389.1
OG0003178	ALV11345.1	CCC27392.1
OG0003179	ALV11346.1	CCC27393.1
OG0003180	ALV11347.1	CCC27394.1
OG0003181	ALV11354.1	CCC27401.1
OG0003182	ALV11356.1	CCC27403.1
OG0003183	ALV11363.1	CCC27410.1
OG0003184	ALV11365.1	CCC27413.1
OG0003185	ALV13044.1	CCC27419.1
OG0003186	ALV11371.1	CCC27420.1
OG0003187	ALV13045.1	CCC27421.1
OG0003188	ALV11374.1	CCC27423.1
OG0003189	ALV13046.1	CCC27424.1
OG0003191	ALV11392.1	CCC27455.1
OG0003192	ALV11409.1	CCC27473.1
OG0003193	ALV11413.1	CCC27478.1
OG0003194	ALV11415.1	CCC27479.1
OG0003195	ALV11436.1	CCC27499.1
OG0003196	ALV11445.1	CCC27507.1
OG0003197	ALV11453.1	CCC27516.1
OG0003198	ALV11455.1	CCC27518.1
OG0003199	ALV11456.1	CCC27519.1
OG0003200	ALV13055.1	CCC27523.1
OG0003201	ALV11463.1	CCC27530.1
OG0003202	ALV11487.1	CCC27559.1
OG0003203	ALV11488.1	CCC27560.1
OG0003204	ALV13064.1	CCC27561.1
OG0003205	ALV11489.1	CCC27562.1
OG0003206	ALV11503.1	CCC27576.1
OG0003207	ALV11504.1	CCC27577.1
OG0003208	ALV11506.1	CCC27579.1
OG0003209	ALV11516.1	CCC27589.1
OG0003210	ALV11517.1	CCC27590.1
OG0003211	ALV11527.1	CCC27598.1
OG0003212	ALV11528.1	CCC27599.1
OG0003213	ALV11529.1	CCC27600.1
OG0003214	ALV11533.1	CCC27604.1
OG0003215	ALV11539.1	CCC27611.1
OG0003216	ALV13068.1	CCC27612.1
OG0003217	ALV11540.1	CCC27613.1
OG0003218	ALV11541.1	CCC27614.1
OG0003219	ALV11542.1	CCC27615.1
OG0003220	ALV11553.1	CCC27627.1
OG0003221	ALV11554.1	CCC27628.1
OG0003222	ALV11559.1	CCC27633.1
OG0003223	ALV13070.1	CCC27634.1
OG0003224	ALV11560.1	CCC27635.1
OG0003225	ALV11562.1	CCC27636.1
OG0003226	ALV11563.1	CCC27637.1
OG0003227	ALV11576.1	CCC27652.1
OG0003229	ALV11588.1	CCC27666.1
OG0003230	ALV11603.1	CCC27682.1
OG0003231	ALV11604.1	CCC27683.1
OG0003233	ALV11609.1	CCC27689.1
OG0003234	ALV11610.1	CCC27690.1
OG0003235	ALV11615.1	CCC27696.1
OG0003236	ALV11626.1	CCC27706.1
OG0003237	ALV11627.1	CCC27707.1
OG0003238	ALV11633.1	CCC27713.1
OG0003239	ALV11634.1	CCC27714.1
OG0003240	ALV11635.1	CCC27715.1
OG0003241	ALV13076.1	CCC27719.1
OG0003242	ALV13077.1	CCC27720.1
OG0003243	ALV11638.1	CCC27721.1
OG0003244	ALV11642.1	CCC27724.1
OG0003245	ALV11643.1	CCC27725.1
OG0003246	ALV11646.1	CCC27728.1
OG0003247	ALV11647.1	CCC27729.1
OG0003248	ALV11648.1	CCC27730.1
OG0003249	ALV11649.1	CCC27731.1
OG0003250	ALV11650.1	CCC27732.1
OG0003251	ALV11651.1	CCC27736.1
OG0003252	ALV11652.1	CCC27737.1
OG0003253	ALV11653.1	CCC27738.1
OG0003254	ALV11654.1	CCC27739.1
OG0003255	ALV13083.1	CCC27760.1
OG0003256	ALV11670.1	CCC27761.1
OG0003257	ALV13084.1	CCC27762.1
OG0003258	ALV11686.1	CCC27779.1
OG0003259	ALV11695.1	CCC27790.1
OG0003260	ALV11702.1	CCC27797.1
OG0003261	ALV11708.1	CCC27804.1
OG0003262	ALV11712.1	CCC27809.1
OG0003263	ALV11715.1	CCC27812.1
OG0003264	ALV11730.1	CCC27831.1
OG0003265	ALV11731.1	CCC27832.1
OG0003266	ALV11732.1	CCC27833.1
OG0003267	ALV11733.1	CCC27834.1
OG0003268	ALV11734.1	CCC27835.1
OG0003269	ALV11735.1	CCC27836.1
OG0003270	ALV11740.1	CCC27842.1
OG0003271	ALV11743.1	CCC27844.1
OG0003272	ALV11744.1	CCC27845.1
OG0003273	ALV11748.1	CCC27850.1
OG0003274	ALV11752.1	CCC27854.1
OG0003275	ALV11758.1	CCC27859.1
OG0003276	ALV11769.1	CCC27871.1
OG0003277	ALV13094.1	CCC27873.1
OG0003278	ALV11773.1	CCC27876.1
OG0003279	ALV11775.1	CCC27877.1
OG0003280	ALV11776.1	CCC27878.1
OG0003281	ALV11778.1	CCC27880.1
OG0003282	ALV11779.1	CCC27881.1
OG0003283	ALV11780.1	CCC27882.1
OG0003284	ALV11781.1	CCC27883.1
OG0003285	ALV11782.1	CCC27884.1
OG0003286	ALV11784.1	CCC27886.1
OG0003287	ALV11785.1	CCC27887.1
OG0003288	ALV11786.1	CCC27888.1
OG0003289	ALV11789.1	CCC27891.1
OG0003290	ALV13095.1	CCC27892.1
OG0003291	ALV11791.1	CCC27894.1
OG0003292	ALV11793.1	CCC27896.1
OG0003293	ALV11794.1	CCC27897.1
OG0003294	ALV11795.1	CCC27898.1
OG0003295	ALV11796.1	CCC27899.1
OG0003296	ALV11797.1	CCC27901.1
OG0003297	ALV13097.1	CCC27902.1
OG0003298	ALV11800.1	CCC27904.1
OG0003299	ALV11801.1	CCC27905.1
OG0003300	ALV11803.1	CCC27907.1
OG0003301	ALV11805.1	CCC27908.1
OG0003302	ALV11806.1	CCC27909.1
OG0003303	ALV13098.1	CCC27910.1
OG0003304	ALV11807.1	CCC27911.1
OG0003305	ALV11835.1	CCC27938.1
OG0003306	ALV11837.1	CCC27940.1
OG0003307	ALV11838.1	CCC27941.1
OG0003308	ALV11843.1	CCC27947.1
OG0003309	ALV11844.1	CCC27948.1
OG0003310	ALV13102.1	CCC27950.1
OG0003311	ALV11859.1	CCC27965.1
OG0003312	ALV11867.1	CCC27974.1
OG0003313	ALV11880.1	CCC27988.1
OG0003314	ALV11903.1	CCC28018.1
OG0003315	ALV11904.1	CCC28020.1
OG0003316	ALV11912.1	CCC28029.1
OG0003317	ALV11918.1	CCC28036.1
OG0003318	ALV11920.1	CCC28039.1
OG0003319	ALV11945.1	CCC28065.1
OG0003320	ALV11952.1	CCC28073.1
OG0003321	ALV13122.1	CCC28075.1
OG0003322	ALV11954.1	CCC28076.1
OG0003323	ALV13123.1	CCC28080.1
OG0003324	ALV11961.1	CCC28084.1
OG0003325	ALV11970.1	CCC28093.1
OG0003326	ALV11976.1	CCC28103.1
OG0003327	ALV11984.1	CCC28110.1
OG0003328	ALV11993.1	CCC28124.1
OG0003329	ALV12007.1	CCC28141.1
OG0003330	ALV12009.1	CCC28143.1
OG0003331	ALV13136.1	CCC28144.1
OG0003332	ALV12014.1	CCC28149.1
OG0003333	ALV12018.1	CCC28153.1
OG0003334	ALV12019.1	CCC28154.1
OG0003335	ALV12020.1	CCC28155.1
OG0003336	ALV13137.1	CCC28156.1
OG0003337	ALV12021.1	CCC28157.1
OG0003338	ALV12022.1	CCC28158.1
OG0003339	ALV12023.1	CCC28159.1
OG0003340	ALV12024.1	CCC28160.1
OG0003341	ALV12025.1	CCC28161.1
OG0003342	ALV12027.1	CCC28163.1
OG0003343	ALV13138.1	CCC28164.1
OG0003344	ALV12028.1	CCC28165.1
OG0003345	ALV12031.1	CCC28167.1
OG0003346	ALV12032.1	CCC28168.1
OG0003347	ALV12033.1	CCC28169.1
OG0003348	ALV12034.1	CCC28170.1
OG0003349	ALV12035.1	CCC28171.1
OG0003350	ALV12038.1	CCC28174.1
OG0003351	ALV12048.1	CCC28184.1
OG0003352	ALV12051.1	CCC28187.1
OG0003353	ALV12052.1	CCC28188.1
OG0003354	ALV12053.1	CCC28189.1
OG0003355	ALV12054.1	CCC28190.1
OG0003356	ALV13140.1	CCC28191.1
OG0003357	ALV12055.1	CCC28193.1
OG0003358	ALV12057.1	CCC28199.1
OG0003359	ALV12059.1	CCC28201.1
OG0003360	ALV12060.1	CCC28203.1
OG0003361	ALV12064.1	CCC28208.1
OG0003362	ALV12072.1	CCC28216.1
OG0003363	ALV12075.1	CCC28220.1
OG0003364	ALV12077.1	CCC28222.1
OG0003365	ALV12092.1	CCC28239.1
OG0003366	ALV12093.1	CCC28240.1
OG0003367	ALV12094.1	CCC28241.1
OG0003368	ALV12105.1	CCC28253.1
OG0003369	ALV12106.1	CCC28254.1
OG0003370	ALV12107.1	CCC28256.1
OG0003371	ALV12108.1	CCC28257.1
OG0003372	ALV12110.1	CCC28258.1
OG0003373	ALV12111.1	CCC28259.1
OG0003374	ALV12112.1	CCC28260.1
OG0003375	ALV12113.1	CCC28261.1
OG0003376	ALV12114.1	CCC28262.1
OG0003377	ALV12115.1	CCC28263.1
OG0003378	ALV12116.1	CCC28264.1
OG0003379	ALV12117.1	CCC28265.1
OG0003380	ALV13151.1	CCC28272.1
OG0003381	ALV12127.1	CCC28278.1
OG0003383	ALV12146.1	CCC28302.1
OG0003384	ALV12150.1	CCC28306.1
OG0003385	ALV12151.1	CCC28307.1
OG0003386	ALV12166.1	CCC28324.1
OG0003387	ALV12171.1	CCC28330.1
OG0003388	ALV12172.1	CCC28331.1
OG0003389	ALV12173.1	CCC28332.1
OG0003390	ALV12192.1	CCC28352.1
OG0003391	ALV12218.1	CCC28380.1
OG0003392	ALV12272.1	CCC28402.1
OG0003393	ALV12274.1	CCC28404.1
OG0003394	ALV12275.1	CCC28405.1
OG0003395	ALV12276.1	CCC28408.1
OG0003396	ALV12277.1	CCC28409.1
OG0003397	ALV13171.1	CCC28412.1
OG0003398	ALV12283.1	CCC28419.1
OG0003399	ALV12297.1	CCC28435.1
OG0003400	ALV12298.1	CCC28436.1
OG0003401	ALV12299.1	CCC28437.1
OG0003402	ALV12302.1	CCC28441.1
OG0003403	ALV12303.1	CCC28442.1
OG0003404	ALV12305.1	CCC28444.1
OG0003405	ALV13180.1	CCC28453.1
OG0003406	ALV12316.1	CCC28457.1
OG0003407	ALV12317.1	CCC28459.1
OG0003408	ALV12318.1	CCC28460.1
OG0003409	ALV12319.1	CCC28461.1
OG0003410	ALV12320.1	CCC28462.1
OG0003411	ALV13182.1	CCC28464.1
OG0003412	ALV12321.1	CCC28465.1
OG0003413	ALV12322.1	CCC28466.1
OG0003414	ALV12323.1	CCC28467.1
OG0003415	ALV13184.1	CCC28469.1
OG0003416	ALV13185.1	CCC28478.1
OG0003417	ALV12333.1	CCC28481.1
OG0003418	ALV12334.1	CCC28482.1
OG0003419	ALV12338.1	CCC28486.1
OG0003420	ALV12339.1	CCC28487.1
OG0003421	ALV12340.1	CCC28488.1
OG0003422	ALV12342.1	CCC28490.1
OG0003423	ALV12343.1	CCC28491.1
OG0003424	ALV12360.1	CCC28515.1
OG0003425	ALV12365.1	CCC28521.1
OG0003426	ALV12378.1	CCC28538.1
OG0003427	ALV12390.1	CCC28552.1
OG0003428	ALV12391.1	CCC28553.1
OG0003429	ALV12392.1	CCC28554.1
OG0003430	ALV12393.1	CCC28555.1
OG0003431	ALV12394.1	CCC28556.1
OG0003432	ALV13195.1	CCC28558.1
OG0003433	ALV12397.1	CCC28562.1
OG0003434	ALV12398.1	CCC28565.1
OG0003435	ALV12399.1	CCC28568.1
OG0003436	ALV12401.1	CCC28570.1
OG0003437	ALV12402.1	CCC28571.1
OG0003438	ALV12423.1	CCC28594.1
OG0003439	ALV12433.1	CCC28605.1
OG0003440	ALV12441.1	CCC28613.1
OG0003441	ALV12447.1	CCC28620.1
OG0003442	ALV12461.1	CCC28635.1
OG0003443	ALV12480.1	CCC28658.1
OG0003444	ALV12497.1	CCC28676.1
OG0003445	ALV12514.1	CCC28694.1
OG0003446	ALV12515.1	CCC28695.1
OG0003447	ALV12526.1	CCC28712.1
OG0003448	ALV12527.1	CCC28713.1
OG0003449	ALV12530.1	CCC28717.1
OG0003450	ALV12531.1	CCC28718.1
OG0003451	ALV12532.1	CCC28719.1
OG0003452	ALV12538.1	CCC28728.1
OG0003453	ALV12540.1	CCC28730.1
OG0003454	ALV12557.1	CCC28751.1
OG0003455	ALV12561.1	CCC28755.1
OG0003456	ALV12568.1	CCC28762.1
OG0003457	ALV13221.1	CCC28763.1
OG0003458	ALV12584.1	CCC28783.1
OG0003459	ALV12585.1	CCC28784.1
OG0003460	ALV12604.1	CCC28805.1
OG0003461	ALV12607.1	CCC28810.1
OG0003462	ALV12609.1	CCC28813.1
OG0003463	ALV12610.1	CCC28814.1
OG0003464	ALV12611.1	CCC28815.1
OG0003465	ALV13227.1	CCC28816.1
OG0003466	ALV12613.1	CCC28819.1
OG0003467	ALV13228.1	CCC28820.1
OG0003468	ALV13229.1	CCC28822.1
OG0003469	ALV12615.1	CCC28823.1
OG0003470	ALV12617.1	CCC28825.1
OG0003471	ALV12618.1	CCC28826.1
OG0003472	ALV12619.1	CCC28827.1
OG0003473	ALV12635.1	CCC28848.1
OG0003474	ALV13231.1	CCC28850.1
OG0003475	ALV12637.1	CCC28851.1
OG0003476	ALV12638.1	CCC28852.1
OG0003477	ALV12639.1	CCC28853.1
OG0003478	ALV12640.1	CCC28854.1
OG0003479	ALV12641.1	CCC28855.1
OG0003480	ALV12653.1	CCC28868.1
OG0003481	ALV12654.1	CCC28869.1
OG0003482	ALV12655.1	CCC28870.1
OG0003483	ALV12664.1	CCC28880.1
OG0003484	ALV12677.1	CCC28896.1
OG0003485	ALV12683.1	CCC28901.1
OG0003486	ALV12704.1	CCC28925.1
OG0003487	ALV12711.1	CCC28932.1
OG0003488	ALV12713.1	CCC28935.1
OG0003490	ALV12723.1	CCC28945.1
OG0003491	ALV12724.1	CCC28946.1
OG0003492	ALV12729.1	CCC28951.1
OG0003493	ALV12730.1	CCC28952.1
OG0003494	ALV12731.1	CCC28953.1
OG0003495	ALV12732.1	CCC28954.1
OG0003496	ALV12734.1	CCC28964.1
OG0003499	ALV12747.1	CCC28983.1
OG0003501	ALV12765.1	CCC29005.1
OG0003556	ALV09309.1	CCC25105.1
OG0003557	ALV09336.1	CCC25135.1
OG0003558	ALV09588.1	CCC25409.1
OG0003560	ALV09701.1	CCC25531.1
OG0003561	ALV09714.1	CCC25546.1
OG0003562	ALV12832.1	CCC25656.1
OG0003563	ALV09836.1	CCC25689.1
OG0003564	ALV09842.1	CCC25696.1
OG0003565	ALV09890.1	CCC25747.1
OG0003566	ALV09912.1	CCC25770.1
OG0003567	ALV09924.1	CCC25780.1
OG0003568	ALV12849.1	CCC25827.1
OG0003569	ALV12858.1	CCC25911.1
OG0003570	ALV10056.1	CCC25922.1
OG0003571	ALV10142.1	CCC26023.1
OG0003572	ALV10145.1	CCC26028.1
OG0003573	ALV10237.1	CCC26128.1
OG0003574	ALV10249.1	CCC26139.1
OG0003575	ALV10250.1	CCC26140.1
OG0003576	ALV10276.1	CCC26174.1
OG0003577	ALV10279.1	CCC26176.1
OG0003581	ALV10535.1	CCC26468.1
OG0003582	ALV10538.1	CCC26471.1
OG0003583	ALV10588.1	CCC26528.1
OG0003584	ALV10654.1	CCC26596.1
OG0003593	ALV10684.1	CCC26644.1
OG0003595	ALV10850.1	CCC26841.1
OG0003596	ALV10863.1	CCC26857.1
OG0003597	ALV10898.1	CCC26897.1
OG0003600	ALV11024.1	CCC27039.1
OG0003601	ALV11147.1	CCC27169.1
OG0003602	ALV11149.1	CCC27171.1
OG0003603	ALV13034.1	CCC27336.1
OG0003604	ALV11307.1	CCC27349.1
OG0003606	ALV11323.1	CCC27366.1
OG0003607	ALV11337.1	CCC27383.1
OG0003609	ALV11339.1	CCC27386.1
OG0003610	ALV13041.1	CCC27391.1
OG0003611	ALV11423.1	CCC27485.1
OG0003612	ALV11469.1	CCC27538.1
OG0003613	ALV11470.1	CCC27539.1
OG0003614	ALV11493.1	CCC27566.1
OG0003615	ALV11500.1	CCC27574.1
OG0003616	ALV11558.1	CCC27632.1
OG0003617	ALV11607.1	CCC27686.1
OG0003618	ALV11622.1	CCC27703.1
OG0003621	ALV11729.1	CCC27830.1
OG0003622	ALV11747.1	CCC27849.1
OG0003624	ALV11842.1	CCC27946.1
OG0003625	ALV11891.1	CCC28004.1
OG0003626	ALV13116.1	CCC28035.1
OG0003627	ALV11927.1	CCC28046.1
OG0003630	ALV12058.1	CCC28200.1
OG0003633	ALV12149.1	CCC28305.1
OG0003634	ALV12294.1	CCC28433.1
OG0003639	ALV12471.1	CCC28648.1
OG0003640	ALV12502.1	CCC28681.1
OG0003641	ALV12529.1	CCC28715.1
OG0003642	ALV12539.1	CCC28729.1
OG0003645	ALV12726.1	CCC28948.1
OG0003646	ALV12727.1	CCC28949.1
OG0003647	ALV12728.1	CCC28950.1
