Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000007	N0	n7	0.8	Non-Terminal	Mavium_AAS06667.1, Mlepra_CAC30854.1, Mbovis_ALV09870.1, Mmicro_AMC58147.1, Mafric_CCC25726.1	Mavium_AAS06513.1, Mmicro_AMC57949.1, Mafric_CCC25544.1, Mbovis_ALV12813.1
OG0000007	N2	n16	1.0	Non-Terminal	Mmicro_AMC61169.1, Mbovis_ALV12328.1, Mafric_CCC28474.1	Mbovis_ALV09868.1, Mafric_CCC25724.1, Mmicro_AMC58145.1, Mbovis_ALV09869.1, Mafric_CCC25725.1, Mmicro_AMC58146.1
OG0000007	N2	n19	1.0	Non-Terminal	Mbovis_ALV09868.1, Mafric_CCC25724.1, Mmicro_AMC58145.1	Mbovis_ALV09869.1, Mafric_CCC25725.1, Mmicro_AMC58146.1
OG0000008	Mavium	n4	1.0	Terminal	Mavium_AAS04661.1	Mavium_AAS03091.1, Mavium_AAS02985.1, Mavium_AAS04183.1, Mavium_AAS03044.1, Mavium_AAS06618.1, Mavium_AAS04500.1, Mavium_AAS04966.1, Mavium_AAS04682.1, Mavium_AAS04699.1, Mavium_AAS04842.1, Mavium_AAS03069.1, Mavium_AAS04347.1, Mavium_AAS04296.1, Mavium_AAS04901.1, Mavium_AAS06368.1, Mavium_AAS04688.1, Mavium_AAS04578.1, Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n5	1.0	Terminal	Mavium_AAS03091.1, Mavium_AAS02985.1, Mavium_AAS04183.1, Mavium_AAS03044.1	Mavium_AAS06618.1, Mavium_AAS04500.1, Mavium_AAS04966.1, Mavium_AAS04682.1, Mavium_AAS04699.1, Mavium_AAS04842.1, Mavium_AAS03069.1, Mavium_AAS04347.1, Mavium_AAS04296.1, Mavium_AAS04901.1, Mavium_AAS06368.1, Mavium_AAS04688.1, Mavium_AAS04578.1, Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n6	1.0	Terminal	Mavium_AAS03091.1, Mavium_AAS02985.1, Mavium_AAS04183.1	Mavium_AAS03044.1
OG0000008	Mavium	n7	1.0	Terminal	Mavium_AAS03091.1, Mavium_AAS02985.1	Mavium_AAS04183.1
OG0000008	Mavium	n8	1.0	Terminal	Mavium_AAS03091.1	Mavium_AAS02985.1
OG0000008	Mavium	n9	1.0	Terminal	Mavium_AAS06618.1, Mavium_AAS04500.1, Mavium_AAS04966.1, Mavium_AAS04682.1, Mavium_AAS04699.1	Mavium_AAS04842.1, Mavium_AAS03069.1, Mavium_AAS04347.1, Mavium_AAS04296.1, Mavium_AAS04901.1, Mavium_AAS06368.1, Mavium_AAS04688.1, Mavium_AAS04578.1, Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n10	1.0	Terminal	Mavium_AAS06618.1	Mavium_AAS04500.1, Mavium_AAS04966.1, Mavium_AAS04682.1, Mavium_AAS04699.1
OG0000008	Mavium	n11	1.0	Terminal	Mavium_AAS04500.1	Mavium_AAS04966.1, Mavium_AAS04682.1, Mavium_AAS04699.1
OG0000008	Mavium	n12	1.0	Terminal	Mavium_AAS04966.1	Mavium_AAS04682.1, Mavium_AAS04699.1
OG0000008	Mavium	n13	1.0	Terminal	Mavium_AAS04682.1	Mavium_AAS04699.1
OG0000008	Mavium	n14	1.0	Terminal	Mavium_AAS04842.1, Mavium_AAS03069.1, Mavium_AAS04347.1, Mavium_AAS04296.1	Mavium_AAS04901.1, Mavium_AAS06368.1, Mavium_AAS04688.1, Mavium_AAS04578.1, Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n15	1.0	Terminal	Mavium_AAS04842.1, Mavium_AAS03069.1, Mavium_AAS04347.1	Mavium_AAS04296.1
OG0000008	Mavium	n16	1.0	Terminal	Mavium_AAS04842.1, Mavium_AAS03069.1	Mavium_AAS04347.1
OG0000008	Mavium	n17	1.0	Terminal	Mavium_AAS04842.1	Mavium_AAS03069.1
OG0000008	Mavium	n18	1.0	Terminal	Mavium_AAS04901.1	Mavium_AAS06368.1, Mavium_AAS04688.1, Mavium_AAS04578.1, Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n19	1.0	Terminal	Mavium_AAS06368.1	Mavium_AAS04688.1, Mavium_AAS04578.1, Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n20	1.0	Terminal	Mavium_AAS04688.1	Mavium_AAS04578.1, Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n21	1.0	Terminal	Mavium_AAS04578.1	Mavium_AAS03931.1, Mavium_AAS02839.1
OG0000008	Mavium	n22	1.0	Terminal	Mavium_AAS03931.1	Mavium_AAS02839.1
OG0000009	N1	n1	0.25	Non-Terminal	Mavium_AAS03556.1, Mavium_AAS03557.1	Mmicro_AMC57929.1, Mbovis_ALV09694.1, Mafric_CCC25524.1, Mavium_AAS05597.1, Mmicro_AMC57880.1, Mafric_CCC25476.1, Mmicro_AMC57994.1, Mbovis_ALV09745.1, Mafric_CCC25586.1, Mafric_CCC26656.1, Mbovis_ALV10694.1, Mmicro_AMC59173.1, Mavium_AAS04055.1, Mbovis_ALV11373.1, Mbovis_ALV11372.1, Mafric_CCC27422.1, Mmicro_AMC60021.1, Mmicro_AMC58182.1, Mbovis_ALV09901.1, Mafric_CCC25757.1
OG0000009	Mavium	n2	1.0	Terminal	Mavium_AAS03556.1	Mavium_AAS03557.1
OG0000009	N1	n3	0.75	Non-Terminal	Mmicro_AMC57929.1, Mbovis_ALV09694.1, Mafric_CCC25524.1	Mavium_AAS05597.1, Mmicro_AMC57880.1, Mafric_CCC25476.1, Mmicro_AMC57994.1, Mbovis_ALV09745.1, Mafric_CCC25586.1, Mafric_CCC26656.1, Mbovis_ALV10694.1, Mmicro_AMC59173.1, Mavium_AAS04055.1, Mbovis_ALV11373.1, Mbovis_ALV11372.1, Mafric_CCC27422.1, Mmicro_AMC60021.1, Mmicro_AMC58182.1, Mbovis_ALV09901.1, Mafric_CCC25757.1
OG0000009	N1	n6	1.0	Non-Terminal	Mavium_AAS05597.1, Mmicro_AMC57880.1, Mafric_CCC25476.1, Mmicro_AMC57994.1, Mbovis_ALV09745.1, Mafric_CCC25586.1, Mafric_CCC26656.1, Mbovis_ALV10694.1, Mmicro_AMC59173.1	Mavium_AAS04055.1, Mbovis_ALV11373.1, Mbovis_ALV11372.1, Mafric_CCC27422.1, Mmicro_AMC60021.1, Mmicro_AMC58182.1, Mbovis_ALV09901.1, Mafric_CCC25757.1
OG0000009	N2	n8	0.6666666666666666	Non-Terminal	Mmicro_AMC57880.1, Mafric_CCC25476.1	Mmicro_AMC57994.1, Mbovis_ALV09745.1, Mafric_CCC25586.1, Mafric_CCC26656.1, Mbovis_ALV10694.1, Mmicro_AMC59173.1
OG0000009	N2	n10	1.0	Non-Terminal	Mmicro_AMC57994.1, Mbovis_ALV09745.1, Mafric_CCC25586.1	Mafric_CCC26656.1, Mbovis_ALV10694.1, Mmicro_AMC59173.1
OG0000009	N2	n16	1.0	Non-Terminal	Mbovis_ALV11373.1, Mbovis_ALV11372.1, Mafric_CCC27422.1, Mmicro_AMC60021.1	Mmicro_AMC58182.1, Mbovis_ALV09901.1, Mafric_CCC25757.1
OG0000009	N2	n17	0.3333333333333333	Non-Terminal	Mbovis_ALV11373.1	Mbovis_ALV11372.1, Mafric_CCC27422.1, Mmicro_AMC60021.1
OG0000010	Mavium	n0	1.0	Terminal	Mavium_AAS04351.1	Mavium_AAS04367.1, Mavium_AAS03604.1, Mavium_AAS03149.1, Mavium_AAS06298.1, Mavium_AAS04110.1, Mavium_AAS04761.1, Mavium_AAS04474.1, Mavium_AAS06030.1, Mavium_AAS02351.1, Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1, Mavium_AAS04088.1, Mavium_AAS04102.1
OG0000010	Mavium	n1	1.0	Terminal	Mavium_AAS04367.1, Mavium_AAS03604.1, Mavium_AAS03149.1, Mavium_AAS06298.1	Mavium_AAS04110.1, Mavium_AAS04761.1, Mavium_AAS04474.1, Mavium_AAS06030.1, Mavium_AAS02351.1, Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1, Mavium_AAS04088.1, Mavium_AAS04102.1
OG0000010	Mavium	n2	1.0	Terminal	Mavium_AAS04367.1, Mavium_AAS03604.1, Mavium_AAS03149.1	Mavium_AAS06298.1
OG0000010	Mavium	n3	1.0	Terminal	Mavium_AAS04367.1	Mavium_AAS03604.1, Mavium_AAS03149.1
OG0000010	Mavium	n4	1.0	Terminal	Mavium_AAS03604.1	Mavium_AAS03149.1
OG0000010	Mavium	n5	1.0	Terminal	Mavium_AAS04110.1, Mavium_AAS04761.1, Mavium_AAS04474.1, Mavium_AAS06030.1, Mavium_AAS02351.1, Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1	Mavium_AAS04088.1, Mavium_AAS04102.1
OG0000010	Mavium	n6	1.0	Terminal	Mavium_AAS04110.1	Mavium_AAS04761.1, Mavium_AAS04474.1, Mavium_AAS06030.1, Mavium_AAS02351.1, Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n7	1.0	Terminal	Mavium_AAS04761.1	Mavium_AAS04474.1, Mavium_AAS06030.1, Mavium_AAS02351.1, Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n8	1.0	Terminal	Mavium_AAS04474.1	Mavium_AAS06030.1, Mavium_AAS02351.1, Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n9	1.0	Terminal	Mavium_AAS06030.1	Mavium_AAS02351.1, Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n10	1.0	Terminal	Mavium_AAS02351.1	Mavium_AAS06616.1, Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n11	1.0	Terminal	Mavium_AAS06616.1	Mavium_AAS03284.1, Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n12	1.0	Terminal	Mavium_AAS03284.1	Mavium_AAS03350.1, Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n13	1.0	Terminal	Mavium_AAS03350.1	Mavium_AAS06831.1, Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n14	1.0	Terminal	Mavium_AAS06831.1	Mavium_AAS04520.1, Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n15	1.0	Terminal	Mavium_AAS04520.1	Mavium_AAS04425.1, Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n16	1.0	Terminal	Mavium_AAS04425.1	Mavium_AAS04039.1, Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n17	1.0	Terminal	Mavium_AAS04039.1	Mavium_AAS04894.1, Mavium_AAS02476.1
OG0000010	Mavium	n18	1.0	Terminal	Mavium_AAS04894.1	Mavium_AAS02476.1
OG0000010	Mavium	n19	1.0	Terminal	Mavium_AAS04088.1	Mavium_AAS04102.1
OG0000011	N2	n0	1.0	Non-Terminal	Mmicro_AMC58693.1, Mbovis_ALV10316.1, Mafric_CCC26216.1	Mmicro_AMC59312.1, Mmicro_AMC59313.1, Mbovis_ALV11023.1, Mbovis_ALV10333.1, Mafric_CCC26237.1, Mmicro_AMC58715.1, Mmicro_AMC59588.1, Mafric_CCC27038.1, Mafric_CCC25169.1, Mafric_CCC28551.1, Mmicro_AMC61254.1, Mafric_CCC26671.1, Mmicro_AMC59188.1, Mbovis_ALV12957.1, Mmicro_AMC57538.1, Mbovis_ALV09369.1, Mbovis_ALV13193.1
OG0000011	N2	n3	0.3333333333333333	Non-Terminal	Mmicro_AMC59312.1, Mmicro_AMC59313.1	Mbovis_ALV11023.1, Mbovis_ALV10333.1, Mafric_CCC26237.1, Mmicro_AMC58715.1, Mmicro_AMC59588.1, Mafric_CCC27038.1, Mafric_CCC25169.1, Mafric_CCC28551.1, Mmicro_AMC61254.1, Mafric_CCC26671.1, Mmicro_AMC59188.1, Mbovis_ALV12957.1, Mmicro_AMC57538.1, Mbovis_ALV09369.1, Mbovis_ALV13193.1
OG0000011	Mmicro	n4	1.0	Terminal	Mmicro_AMC59312.1	Mmicro_AMC59313.1
OG0000011	N2	n5	1.0	Non-Terminal	Mbovis_ALV11023.1, Mbovis_ALV10333.1, Mafric_CCC26237.1, Mmicro_AMC58715.1, Mmicro_AMC59588.1, Mafric_CCC27038.1	Mafric_CCC25169.1, Mafric_CCC28551.1, Mmicro_AMC61254.1, Mafric_CCC26671.1, Mmicro_AMC59188.1, Mbovis_ALV12957.1, Mmicro_AMC57538.1, Mbovis_ALV09369.1, Mbovis_ALV13193.1
OG0000011	N2	n6	0.3333333333333333	Non-Terminal	Mbovis_ALV11023.1, Mbovis_ALV10333.1, Mafric_CCC26237.1, Mmicro_AMC58715.1, Mmicro_AMC59588.1	Mafric_CCC27038.1
OG0000011	Mbovis	n8	1.0	Terminal	Mbovis_ALV11023.1	Mbovis_ALV10333.1
OG0000011	Mmicro	n10	1.0	Terminal	Mmicro_AMC58715.1	Mmicro_AMC59588.1
OG0000011	N2	n11	0.3333333333333333	Non-Terminal	Mafric_CCC25169.1	Mafric_CCC28551.1, Mmicro_AMC61254.1, Mafric_CCC26671.1, Mmicro_AMC59188.1, Mbovis_ALV12957.1, Mmicro_AMC57538.1, Mbovis_ALV09369.1, Mbovis_ALV13193.1
OG0000011	N2	n12	0.6666666666666666	Non-Terminal	Mafric_CCC28551.1, Mmicro_AMC61254.1	Mafric_CCC26671.1, Mmicro_AMC59188.1, Mbovis_ALV12957.1, Mmicro_AMC57538.1, Mbovis_ALV09369.1, Mbovis_ALV13193.1
OG0000011	N2	n14	0.6666666666666666	Non-Terminal	Mafric_CCC26671.1, Mmicro_AMC59188.1, Mbovis_ALV12957.1	Mmicro_AMC57538.1, Mbovis_ALV09369.1, Mbovis_ALV13193.1
OG0000011	Mbovis	n18	1.0	Terminal	Mbovis_ALV09369.1	Mbovis_ALV13193.1
OG0000012	N1	n0	0.75	Non-Terminal	Mbovis_ALV09992.1, Mmicro_AMC58284.1, Mafric_CCC25852.1, Mavium_AAS02919.1	Mbovis_ALV09479.1, Mmicro_AMC57680.1, Mavium_AAS04965.1, Mavium_AAS03072.1, Mavium_AAS04900.1, Mavium_AAS06063.1, Mavium_AAS04503.1, Mavium_AAS05691.1, Mavium_AAS04964.1, Mavium_AAS05099.1, Mavium_AAS03975.1, Mavium_AAS04401.1, Mavium_AAS04504.1, Mavium_AAS04655.1, Mavium_AAS05690.1, Mavium_AAS06212.1
OG0000012	Mavium	n6	1.0	Terminal	Mavium_AAS04965.1	Mavium_AAS03072.1, Mavium_AAS04900.1, Mavium_AAS06063.1, Mavium_AAS04503.1, Mavium_AAS05691.1, Mavium_AAS04964.1, Mavium_AAS05099.1, Mavium_AAS03975.1, Mavium_AAS04401.1, Mavium_AAS04504.1, Mavium_AAS04655.1, Mavium_AAS05690.1, Mavium_AAS06212.1
OG0000012	Mavium	n7	1.0	Terminal	Mavium_AAS03072.1	Mavium_AAS04900.1, Mavium_AAS06063.1, Mavium_AAS04503.1, Mavium_AAS05691.1, Mavium_AAS04964.1, Mavium_AAS05099.1, Mavium_AAS03975.1, Mavium_AAS04401.1, Mavium_AAS04504.1, Mavium_AAS04655.1, Mavium_AAS05690.1, Mavium_AAS06212.1
OG0000012	Mavium	n8	1.0	Terminal	Mavium_AAS04900.1	Mavium_AAS06063.1, Mavium_AAS04503.1, Mavium_AAS05691.1, Mavium_AAS04964.1, Mavium_AAS05099.1, Mavium_AAS03975.1, Mavium_AAS04401.1, Mavium_AAS04504.1, Mavium_AAS04655.1, Mavium_AAS05690.1, Mavium_AAS06212.1
OG0000012	Mavium	n9	1.0	Terminal	Mavium_AAS06063.1, Mavium_AAS04503.1, Mavium_AAS05691.1, Mavium_AAS04964.1	Mavium_AAS05099.1, Mavium_AAS03975.1, Mavium_AAS04401.1, Mavium_AAS04504.1, Mavium_AAS04655.1, Mavium_AAS05690.1, Mavium_AAS06212.1
OG0000012	Mavium	n10	1.0	Terminal	Mavium_AAS06063.1	Mavium_AAS04503.1, Mavium_AAS05691.1, Mavium_AAS04964.1
OG0000012	Mavium	n11	1.0	Terminal	Mavium_AAS04503.1	Mavium_AAS05691.1, Mavium_AAS04964.1
OG0000012	Mavium	n12	1.0	Terminal	Mavium_AAS05691.1	Mavium_AAS04964.1
OG0000012	Mavium	n13	1.0	Terminal	Mavium_AAS05099.1, Mavium_AAS03975.1, Mavium_AAS04401.1	Mavium_AAS04504.1, Mavium_AAS04655.1, Mavium_AAS05690.1, Mavium_AAS06212.1
OG0000012	Mavium	n14	1.0	Terminal	Mavium_AAS05099.1	Mavium_AAS03975.1, Mavium_AAS04401.1
OG0000012	Mavium	n15	1.0	Terminal	Mavium_AAS03975.1	Mavium_AAS04401.1
OG0000012	Mavium	n16	1.0	Terminal	Mavium_AAS04504.1, Mavium_AAS04655.1, Mavium_AAS05690.1	Mavium_AAS06212.1
OG0000012	Mavium	n17	1.0	Terminal	Mavium_AAS04504.1	Mavium_AAS04655.1, Mavium_AAS05690.1
OG0000012	Mavium	n18	1.0	Terminal	Mavium_AAS04655.1	Mavium_AAS05690.1
OG0000013	N1	n0	1.0	Non-Terminal	Mafric_CCC26158.1, Mbovis_ALV12896.1, Mmicro_AMC58632.1, Mavium_AAS06442.1	Mmicro_AMC61523.1, Mafric_CCC28792.1, Mbovis_ALV12592.1, Mavium_AAS05112.1, Mmicro_AMC61358.1, Mbovis_ALV12462.1, Mafric_CCC28636.1, Mavium_AAS06487.1, Mavium_AAS03130.1, Mavium_AAS03564.1, Mafric_CCC28598.1, Mmicro_AMC61318.1, Mbovis_ALV13201.1, Mavium_AAS02845.1, Mavium_AAS03474.1, Mavium_AAS02865.1
OG0000013	N1	n4	1.0	Non-Terminal	Mmicro_AMC61523.1, Mafric_CCC28792.1, Mbovis_ALV12592.1, Mavium_AAS05112.1	Mmicro_AMC61358.1, Mbovis_ALV12462.1, Mafric_CCC28636.1, Mavium_AAS06487.1, Mavium_AAS03130.1, Mavium_AAS03564.1, Mafric_CCC28598.1, Mmicro_AMC61318.1, Mbovis_ALV13201.1, Mavium_AAS02845.1, Mavium_AAS03474.1, Mavium_AAS02865.1
OG0000013	N1	n8	1.0	Non-Terminal	Mmicro_AMC61358.1, Mbovis_ALV12462.1, Mafric_CCC28636.1, Mavium_AAS06487.1, Mavium_AAS03130.1, Mavium_AAS03564.1	Mafric_CCC28598.1, Mmicro_AMC61318.1, Mbovis_ALV13201.1, Mavium_AAS02845.1, Mavium_AAS03474.1, Mavium_AAS02865.1
OG0000013	Mavium	n12	1.0	Terminal	Mavium_AAS06487.1	Mavium_AAS03130.1, Mavium_AAS03564.1
OG0000013	Mavium	n13	1.0	Terminal	Mavium_AAS03130.1	Mavium_AAS03564.1
OG0000013	Mavium	n17	1.0	Terminal	Mavium_AAS02845.1, Mavium_AAS03474.1	Mavium_AAS02865.1
OG0000013	Mavium	n18	1.0	Terminal	Mavium_AAS02845.1	Mavium_AAS03474.1
OG0000014	N1	n1	1.0	Non-Terminal	Mmicro_AMC59172.1, Mbovis_ALV12954.1, Mafric_CCC26655.1, Mavium_AAS06300.1, Mavium_AAS06496.1, Mavium_AAS02392.1, Mavium_AAS05598.1, Mmicro_AMC58183.1, Mbovis_ALV12843.1, Mafric_CCC25758.1, Mavium_AAS06439.1, Mavium_AAS04555.1, Mavium_AAS04054.1, Mavium_AAS05678.1	Mavium_AAS03558.1, Mmicro_AMC57930.1, Mbovis_ALV09695.1, Mafric_CCC25525.1
OG0000014	N1	n2	0.25	Non-Terminal	Mmicro_AMC59172.1, Mbovis_ALV12954.1, Mafric_CCC26655.1, Mavium_AAS06300.1, Mavium_AAS06496.1, Mavium_AAS02392.1, Mavium_AAS05598.1, Mmicro_AMC58183.1, Mbovis_ALV12843.1, Mafric_CCC25758.1, Mavium_AAS06439.1, Mavium_AAS04555.1, Mavium_AAS04054.1	Mavium_AAS05678.1
OG0000014	N1	n3	1.0	Non-Terminal	Mmicro_AMC59172.1, Mbovis_ALV12954.1, Mafric_CCC26655.1, Mavium_AAS06300.1, Mavium_AAS06496.1, Mavium_AAS02392.1, Mavium_AAS05598.1	Mmicro_AMC58183.1, Mbovis_ALV12843.1, Mafric_CCC25758.1, Mavium_AAS06439.1, Mavium_AAS04555.1, Mavium_AAS04054.1
OG0000014	Mavium	n7	1.0	Terminal	Mavium_AAS06300.1	Mavium_AAS06496.1, Mavium_AAS02392.1, Mavium_AAS05598.1
OG0000014	Mavium	n8	1.0	Terminal	Mavium_AAS06496.1, Mavium_AAS02392.1	Mavium_AAS05598.1
OG0000014	Mavium	n9	1.0	Terminal	Mavium_AAS06496.1	Mavium_AAS02392.1
OG0000014	Mavium	n13	1.0	Terminal	Mavium_AAS06439.1, Mavium_AAS04555.1	Mavium_AAS04054.1
OG0000014	Mavium	n14	1.0	Terminal	Mavium_AAS06439.1	Mavium_AAS04555.1
OG0000015	Mavium	n0	1.0	Terminal	Mavium_AAS06832.1	Mavium_AAS03697.1, Mavium_AAS04727.1, Mavium_AAS06299.1, Mavium_AAS03806.1, Mavium_AAS04845.1, Mavium_AAS03028.1, Mavium_AAS02982.1, Mavium_AAS02396.1, Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1, Mavium_AAS03766.1, Mavium_AAS03768.1, Mavium_AAS05097.1, Mavium_AAS05096.1, Mavium_AAS05560.1
OG0000015	Mavium	n1	1.0	Terminal	Mavium_AAS03697.1	Mavium_AAS04727.1, Mavium_AAS06299.1, Mavium_AAS03806.1, Mavium_AAS04845.1, Mavium_AAS03028.1, Mavium_AAS02982.1, Mavium_AAS02396.1, Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1, Mavium_AAS03766.1, Mavium_AAS03768.1, Mavium_AAS05097.1, Mavium_AAS05096.1, Mavium_AAS05560.1
OG0000015	Mavium	n2	1.0	Terminal	Mavium_AAS04727.1	Mavium_AAS06299.1, Mavium_AAS03806.1, Mavium_AAS04845.1, Mavium_AAS03028.1, Mavium_AAS02982.1, Mavium_AAS02396.1, Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1, Mavium_AAS03766.1, Mavium_AAS03768.1, Mavium_AAS05097.1, Mavium_AAS05096.1, Mavium_AAS05560.1
OG0000015	Mavium	n3	1.0	Terminal	Mavium_AAS06299.1, Mavium_AAS03806.1, Mavium_AAS04845.1, Mavium_AAS03028.1, Mavium_AAS02982.1, Mavium_AAS02396.1, Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1, Mavium_AAS03766.1, Mavium_AAS03768.1	Mavium_AAS05097.1, Mavium_AAS05096.1, Mavium_AAS05560.1
OG0000015	Mavium	n4	1.0	Terminal	Mavium_AAS06299.1, Mavium_AAS03806.1, Mavium_AAS04845.1, Mavium_AAS03028.1, Mavium_AAS02982.1	Mavium_AAS02396.1, Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1, Mavium_AAS03766.1, Mavium_AAS03768.1
OG0000015	Mavium	n5	1.0	Terminal	Mavium_AAS06299.1, Mavium_AAS03806.1	Mavium_AAS04845.1, Mavium_AAS03028.1, Mavium_AAS02982.1
OG0000015	Mavium	n6	1.0	Terminal	Mavium_AAS06299.1	Mavium_AAS03806.1
OG0000015	Mavium	n7	1.0	Terminal	Mavium_AAS04845.1	Mavium_AAS03028.1, Mavium_AAS02982.1
OG0000015	Mavium	n8	1.0	Terminal	Mavium_AAS03028.1	Mavium_AAS02982.1
OG0000015	Mavium	n9	1.0	Terminal	Mavium_AAS02396.1, Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1, Mavium_AAS03766.1	Mavium_AAS03768.1
OG0000015	Mavium	n10	1.0	Terminal	Mavium_AAS02396.1, Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1	Mavium_AAS03766.1
OG0000015	Mavium	n11	1.0	Terminal	Mavium_AAS02396.1	Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1, Mavium_AAS06843.1, Mavium_AAS04009.1
OG0000015	Mavium	n12	1.0	Terminal	Mavium_AAS05053.1, Mavium_AAS04501.1, Mavium_AAS03792.1	Mavium_AAS06843.1, Mavium_AAS04009.1
OG0000015	Mavium	n13	1.0	Terminal	Mavium_AAS05053.1	Mavium_AAS04501.1, Mavium_AAS03792.1
OG0000015	Mavium	n14	1.0	Terminal	Mavium_AAS04501.1	Mavium_AAS03792.1
OG0000015	Mavium	n15	1.0	Terminal	Mavium_AAS06843.1	Mavium_AAS04009.1
OG0000015	Mavium	n16	1.0	Terminal	Mavium_AAS05097.1	Mavium_AAS05096.1, Mavium_AAS05560.1
OG0000015	Mavium	n17	1.0	Terminal	Mavium_AAS05096.1	Mavium_AAS05560.1
OG0000016	N1	n1	0.75	Non-Terminal	Mmicro_AMC57617.1, Mbovis_ALV09429.1, Mafric_CCC25240.1	Mavium_AAS06152.1, Mafric_CCC28583.1, Mbovis_ALV12413.1, Mmicro_AMC61286.1, Mavium_AAS02879.1, Mmicro_AMC59611.1, Mavium_AAS03074.1, Mavium_AAS04434.1, Mavium_AAS04166.1, Mavium_AAS02409.1, Mbovis_ALV09815.1, Mafric_CCC25666.1, Mmicro_AMC58086.1, Mavium_AAS06632.1
